Module,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_maxSpeed,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_minSpeed,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_startTime,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_stopTime,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalDistance,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalTime
ProvidenciaExampleScenario.node[3718].veinsmobility,19.25,0,27547.5,27686.5,306.125,795.49,138.5
ProvidenciaExampleScenario.node[3719].veinsmobility,22.9772,-0.0869017,27548,27789.5,423.929,703.944,241
ProvidenciaExampleScenario.node[3720].veinsmobility,16.687,0,27548,27667.5,247.748,746.956,119
ProvidenciaExampleScenario.node[3721].veinsmobility,16.7068,0,27548,27709,308.488,994.194,160.5
ProvidenciaExampleScenario.node[3722].veinsmobility,23.8409,0,27548,27666.5,259.278,495.422,118
ProvidenciaExampleScenario.node[3723].veinsmobility,16.25,0,27548.5,27828,588.515,1649.95,279
ProvidenciaExampleScenario.node[3724].veinsmobility,17.5114,0,27548.5,27656.5,236.09,783.555,107.5
ProvidenciaExampleScenario.node[3725].veinsmobility,17.65,0,27548.5,27661,277.517,973.871,112
ProvidenciaExampleScenario.node[3726].veinsmobility,18.4207,-0.0693359,27548.5,27851.5,535.293,1149.2,302.5
ProvidenciaExampleScenario.node[3727].veinsmobility,15.5346,0,27549,27631,205.879,660.423,81.5
ProvidenciaExampleScenario.node[3728].veinsmobility,21.25,0,27549.5,27868.5,592.605,1311.44,318.5
ProvidenciaExampleScenario.node[3729].veinsmobility,16.25,0,27549.5,27694.5,260.532,636.708,144.5
ProvidenciaExampleScenario.node[3730].veinsmobility,11.5994,-4.19771,27549.5,27900,405.736,230.774,350.5
ProvidenciaExampleScenario.node[3731].veinsmobility,21.25,0,27549.5,27762,460.942,1307.13,212
ProvidenciaExampleScenario.node[3732].veinsmobility,17.3757,-1.67961,27549.5,27729,340.783,993.398,179
ProvidenciaExampleScenario.node[3733].veinsmobility,15.85,0,27549.5,27693,335.821,1105.63,143
ProvidenciaExampleScenario.node[3734].veinsmobility,18.3185,0,27549.5,27859.5,550.701,1217.22,309.5
ProvidenciaExampleScenario.node[3735].veinsmobility,15.5083,0,27549.5,27900,545.716,965.492,350.5
ProvidenciaExampleScenario.node[3736].veinsmobility,15.7244,0,27550,27692,262.443,656.688,141.5
ProvidenciaExampleScenario.node[3737].veinsmobility,18.5339,0,27550,27657.5,244.53,781.386,107
ProvidenciaExampleScenario.node[3738].veinsmobility,19.25,0,27550,27779,456.257,1307.19,228.5
ProvidenciaExampleScenario.node[3739].veinsmobility,15.497,0,27550,27632.5,227.854,915.39,82
ProvidenciaExampleScenario.node[3740].veinsmobility,15,-0.283148,27550.5,27900,489.203,733.166,349.5
ProvidenciaExampleScenario.node[3741].veinsmobility,16.9365,0,27550.5,27734.5,342.096,998.753,183.5
ProvidenciaExampleScenario.node[3742].veinsmobility,19.884,0,27550.5,27615.5,221.388,648.386,64.5
ProvidenciaExampleScenario.node[3743].veinsmobility,21.8903,0,27551,27882.5,655.713,1465.09,331
ProvidenciaExampleScenario.node[3744].veinsmobility,15.6554,0,27551,27888.5,601.314,1369.52,337
ProvidenciaExampleScenario.node[3745].veinsmobility,15.5117,0.470543,27551,27629.5,207.393,661.678,78
ProvidenciaExampleScenario.node[3746].veinsmobility,17.0642,0,27551,27830.5,565.131,1712.3,279
ProvidenciaExampleScenario.node[3747].veinsmobility,17.7763,0,27551.5,27794.5,393.239,676.842,242.5
ProvidenciaExampleScenario.node[3748].veinsmobility,16.1149,0,27551.5,27694,257.358,629.702,142
ProvidenciaExampleScenario.node[3749].veinsmobility,15.75,0,27551.5,27900,594.203,1303.74,348.5
ProvidenciaExampleScenario.node[3750].veinsmobility,18.298,0,27551.5,27672.5,255.92,792.292,120.5
ProvidenciaExampleScenario.node[3751].veinsmobility,18.3706,0,27551.5,27735.5,360.872,976.569,183.5
ProvidenciaExampleScenario.node[3752].veinsmobility,18.4687,0,27551.5,27900,597.001,1169.62,348.5
ProvidenciaExampleScenario.node[3753].veinsmobility,21,0,27552,27861,577.882,1266.91,308.5
ProvidenciaExampleScenario.node[3754].veinsmobility,14.9997,0,27552,27718.5,315.026,1076.12,166
ProvidenciaExampleScenario.node[3755].veinsmobility,16.4144,0,27552,27676,271.259,869.374,123.5
ProvidenciaExampleScenario.node[3756].veinsmobility,16.25,0,27552,27639,224.667,897.04,86.5
ProvidenciaExampleScenario.node[3757].veinsmobility,19.3641,0,27552.5,27850,531.618,1012.84,297
ProvidenciaExampleScenario.node[3758].veinsmobility,15.6041,-2.2423,27552.5,27900,408.336,296.62,347.5
ProvidenciaExampleScenario.node[3759].veinsmobility,15.7369,0,27552.5,27759,366.261,994.66,206
ProvidenciaExampleScenario.node[3760].veinsmobility,15.2636,0,27552.5,27900,609.788,1436.75,347.5
ProvidenciaExampleScenario.node[3761].veinsmobility,16.4568,0,27553,27688.5,271.546,842.319,135
ProvidenciaExampleScenario.node[3762].veinsmobility,21.3382,0,27553.5,27723,365.581,1069.07,169
ProvidenciaExampleScenario.node[3763].veinsmobility,15.9344,0,27553.5,27696.5,256.9,657.849,142.5
ProvidenciaExampleScenario.node[3764].veinsmobility,16.2446,-1.96993,27553.5,27875.5,497.727,993.845,321.5
ProvidenciaExampleScenario.node[3765].veinsmobility,14.68,0,27554,27900,502.424,917.498,346
ProvidenciaExampleScenario.node[3766].veinsmobility,17.5199,0,27554.5,27796.5,400.886,698.789,241.5
ProvidenciaExampleScenario.node[3767].veinsmobility,21.1607,0,27554.5,27732,380.714,1071.78,177
ProvidenciaExampleScenario.node[3768].veinsmobility,16,0,27554.5,27708.5,290.572,743.981,153.5
ProvidenciaExampleScenario.node[3769].veinsmobility,21.4868,0,27554.5,27890,613.857,1319.73,335
ProvidenciaExampleScenario.node[3770].veinsmobility,16.25,0,27554.5,27812.5,466.08,1147.51,257.5
ProvidenciaExampleScenario.node[3771].veinsmobility,19.0179,0,27554.5,27773,466.727,1303.13,218
ProvidenciaExampleScenario.node[3772].veinsmobility,16.25,0,27554.5,27820,543.669,1593.77,265
ProvidenciaExampleScenario.node[3773].veinsmobility,17.9844,-1.84019,27555,27852,512.427,1017.38,296.5
ProvidenciaExampleScenario.node[3774].veinsmobility,17.9688,-0.598149,27555,27660,236.093,778.211,104.5
ProvidenciaExampleScenario.node[3775].veinsmobility,18.6754,-1.32175,27555,27900,497.509,698.095,345
ProvidenciaExampleScenario.node[3776].veinsmobility,15.6413,0,27555,27883.5,535.709,1179.58,328
ProvidenciaExampleScenario.node[3777].veinsmobility,18.8385,0,27555.5,27673.5,258.901,781.069,117.5
ProvidenciaExampleScenario.node[3778].veinsmobility,4.95501,-1.82019,27556,27900,367.442,92.0133,344
ProvidenciaExampleScenario.node[3779].veinsmobility,15.4481,-2.27094,27556,27777.5,419.966,1073.08,221
ProvidenciaExampleScenario.node[3780].veinsmobility,15.706,0,27556,27900,530.507,992.203,344
ProvidenciaExampleScenario.node[3781].veinsmobility,16.4493,0,27556.5,27626,173.999,622.228,69
ProvidenciaExampleScenario.node[3782].veinsmobility,16.25,0,27556.5,27636,218.161,897.26,79
ProvidenciaExampleScenario.node[3783].veinsmobility,15.8842,1.16671,27557,27627,179.015,635.424,69.5
ProvidenciaExampleScenario.node[3784].veinsmobility,12.4349,0,27557,27900,452.098,620.371,343
ProvidenciaExampleScenario.node[3785].veinsmobility,18.7171,0,27557,27661,246.856,779.289,103.5
ProvidenciaExampleScenario.node[3786].veinsmobility,22.5,-3.65172,27557,27739,463.995,1236.25,181.5
ProvidenciaExampleScenario.node[3787].veinsmobility,0.541004,0,27557.5,27900,351.931,17.8103,342.5
ProvidenciaExampleScenario.node[3788].veinsmobility,15.0656,0,27557.5,27807.5,393.252,714.642,249.5
ProvidenciaExampleScenario.node[3789].veinsmobility,15.4383,0,27557.5,27736,445.506,1559.78,178
ProvidenciaExampleScenario.node[3790].veinsmobility,15.4777,0,27557.5,27659.5,164.846,334.817,101.5
ProvidenciaExampleScenario.node[3791].veinsmobility,16.25,0,27557.5,27822,547.334,1579.13,264
ProvidenciaExampleScenario.node[3792].veinsmobility,19.25,0,27558,27677,264.412,788.807,118.5
ProvidenciaExampleScenario.node[3793].veinsmobility,16.4992,0,27558,27630,236.68,914.026,71.5
ProvidenciaExampleScenario.node[3794].veinsmobility,11.5836,0,27558.5,27900,452.868,673.835,341.5
ProvidenciaExampleScenario.node[3795].veinsmobility,15.8657,0,27558.5,27830.5,425.709,1019.55,271.5
ProvidenciaExampleScenario.node[3796].veinsmobility,16.387,0,27558.5,27900,487.651,795.38,341.5
ProvidenciaExampleScenario.node[3797].veinsmobility,17.7969,0,27559,27879,570.576,1410.17,319.5
ProvidenciaExampleScenario.node[3798].veinsmobility,1.52836,-1.70237,27559,27900,343.928,23.7598,341
ProvidenciaExampleScenario.node[3799].veinsmobility,19.0602,0,27559,27662,246.699,780.913,102.5
ProvidenciaExampleScenario.node[3800].veinsmobility,14.6783,0,27559,27900,511.701,1018.02,341
ProvidenciaExampleScenario.node[3801].veinsmobility,21.25,-1.00868,27559,27882,620.51,1588.52,322.5
ProvidenciaExampleScenario.node[3802].veinsmobility,16.2072,0,27559.5,27697,259.305,633.131,137
ProvidenciaExampleScenario.node[3803].veinsmobility,16.0832,0,27560,27856.5,401.647,491.038,296
ProvidenciaExampleScenario.node[3804].veinsmobility,16.25,0,27560,27649,207.974,702.394,88.5
ProvidenciaExampleScenario.node[3805].veinsmobility,18.9352,0,27560,27678,255.602,786.426,117.5
ProvidenciaExampleScenario.node[3806].veinsmobility,3.94063,-1.35892,27560,27900,333.609,21.1757,340
ProvidenciaExampleScenario.node[3807].veinsmobility,15.051,0,27560.5,27784,387.27,754.513,223
ProvidenciaExampleScenario.node[3808].veinsmobility,17.8086,0,27561,27802.5,402.214,693.134,241
ProvidenciaExampleScenario.node[3809].veinsmobility,15.9229,0,27561,27695.5,244.48,655.01,134
ProvidenciaExampleScenario.node[3810].veinsmobility,22.2719,0,27561,27886.5,602.792,1282.67,325
ProvidenciaExampleScenario.node[3811].veinsmobility,14.6744,0,27561.5,27699.5,257.556,618.382,137.5
ProvidenciaExampleScenario.node[3812].veinsmobility,18,0,27561.5,27680.5,253.311,791.73,118.5
ProvidenciaExampleScenario.node[3813].veinsmobility,17.4631,0,27561.5,27900,623.43,1583.9,338.5
ProvidenciaExampleScenario.node[3814].veinsmobility,7.77203,-2.29187,27561.5,27900,375.28,168.482,338.5
ProvidenciaExampleScenario.node[3815].veinsmobility,16.25,0,27562,27827,494.369,1217.77,264.5
ProvidenciaExampleScenario.node[3816].veinsmobility,20.5,0,27562,27673.5,267.99,745.843,111
ProvidenciaExampleScenario.node[3817].veinsmobility,18,0,27562,27775.5,437.25,1302.89,213
ProvidenciaExampleScenario.node[3818].veinsmobility,17.0976,1.54852,27562,27636,225.625,894.038,73.5
ProvidenciaExampleScenario.node[3819].veinsmobility,16.25,0,27562.5,27813,451.804,1129.32,250
ProvidenciaExampleScenario.node[3820].veinsmobility,18.7879,0,27562.5,27663.5,234.396,779.418,100.5
ProvidenciaExampleScenario.node[3821].veinsmobility,21.8791,-0.239657,27564,27723.5,359.176,1071.83,159
ProvidenciaExampleScenario.node[3822].veinsmobility,15.6578,0,27564,27900,464.69,705.058,336
ProvidenciaExampleScenario.node[3823].veinsmobility,13.257,0,27564,27900,541.806,1240.92,336
ProvidenciaExampleScenario.node[3824].veinsmobility,17.7855,0,27564,27739,330.882,981.293,174.5
ProvidenciaExampleScenario.node[3825].veinsmobility,17.4238,-2.66693,27564.5,27852.5,492.855,1027.36,287.5
ProvidenciaExampleScenario.node[3826].veinsmobility,18.3603,0,27564.5,27666,231.61,785.41,101
ProvidenciaExampleScenario.node[3827].veinsmobility,14.0157,0,27565,27900,548.464,1274.32,335
ProvidenciaExampleScenario.node[3828].veinsmobility,15.6573,0,27565,27831.5,541.337,1519.51,266
ProvidenciaExampleScenario.node[3829].veinsmobility,19.6943,0,27565.5,27851.5,516.153,1016.3,285.5
ProvidenciaExampleScenario.node[3830].veinsmobility,15.7422,0,27565.5,27699.5,253.905,661.456,133.5
ProvidenciaExampleScenario.node[3831].veinsmobility,15.3897,-2.57531,27565.5,27900,444.381,580.696,334.5
ProvidenciaExampleScenario.node[3832].veinsmobility,16.75,0,27565.5,27831,570.548,1576.24,265
ProvidenciaExampleScenario.node[3833].veinsmobility,16.25,0,27565.5,27900,597.118,1452.93,334.5
ProvidenciaExampleScenario.node[3834].veinsmobility,16.5,0,27565.5,27845.5,542.746,1292.98,279.5
ProvidenciaExampleScenario.node[3835].veinsmobility,14.4622,0,27566,27866.5,392.658,485.544,300
ProvidenciaExampleScenario.node[3836].veinsmobility,14.8708,0,27566,27735.5,336.669,1000.05,169
ProvidenciaExampleScenario.node[3837].veinsmobility,18.5,0,27566,27755,338.863,782.606,188.5
ProvidenciaExampleScenario.node[3838].veinsmobility,17.2515,0,27566,27741.5,347.492,997.26,175
ProvidenciaExampleScenario.node[3839].veinsmobility,18.9568,0,27566.5,27667,236.61,784.727,100
ProvidenciaExampleScenario.node[3840].veinsmobility,17.0765,0,27566.5,27777,427.719,1336.31,210
ProvidenciaExampleScenario.node[3841].veinsmobility,14.3943,0,27566.5,27900,417.361,347.806,333.5
ProvidenciaExampleScenario.node[3842].veinsmobility,15.85,0,27567,27857,455.195,806.572,289.5
ProvidenciaExampleScenario.node[3843].veinsmobility,15.2164,0,27567,27634,178.381,664.997,66.5
ProvidenciaExampleScenario.node[3844].veinsmobility,16.25,0.892488,27567,27647.5,225.967,696.237,80
ProvidenciaExampleScenario.node[3845].veinsmobility,15.8919,0,27567.5,27738,351.425,987.822,170
ProvidenciaExampleScenario.node[3846].veinsmobility,22.0348,0,27567.5,27766,457.351,1311.07,198
ProvidenciaExampleScenario.node[3847].veinsmobility,18.7916,-0.80866,27567.5,27756,348.217,788.267,188
ProvidenciaExampleScenario.node[3848].veinsmobility,8.85953,-1.01243,27567.5,27900,384.725,227.969,332.5
ProvidenciaExampleScenario.node[3849].veinsmobility,15.9954,0,27568,27698,246.637,659.047,129.5
ProvidenciaExampleScenario.node[3850].veinsmobility,19.5862,0,27568,27783.5,457.737,1299.55,215
ProvidenciaExampleScenario.node[3851].veinsmobility,13.6056,0,27568.5,27900,526.859,1282.36,331.5
ProvidenciaExampleScenario.node[3852].veinsmobility,15.6677,0,27568.5,27628.5,161.886,619.305,59.5
ProvidenciaExampleScenario.node[3853].veinsmobility,21.0893,0,27569,27836,517.622,1066.44,266.5
ProvidenciaExampleScenario.node[3854].veinsmobility,15.9662,-1.36992,27569,27697.5,266.12,662.786,128
ProvidenciaExampleScenario.node[3855].veinsmobility,15.129,0,27569,27900,488.495,1010.97,331
ProvidenciaExampleScenario.node[3856].veinsmobility,21.5,0,27569.5,27737.5,372.011,1064.86,167.5
ProvidenciaExampleScenario.node[3857].veinsmobility,15.3679,0,27569.5,27705.5,259.723,653.94,135.5
ProvidenciaExampleScenario.node[3858].veinsmobility,17.5999,0,27569.5,27675,232.487,790.551,105
ProvidenciaExampleScenario.node[3859].veinsmobility,19.763,0,27569.5,27900,472.288,657.769,330.5
ProvidenciaExampleScenario.node[3860].veinsmobility,16.8536,0,27569.5,27845.5,635.379,1955.83,275.5
ProvidenciaExampleScenario.node[3861].veinsmobility,16.6215,-0.428009,27570,27708.5,272.219,671.032,138
ProvidenciaExampleScenario.node[3862].veinsmobility,15.4363,0,27570.5,27647,211.459,689.598,76
ProvidenciaExampleScenario.node[3863].veinsmobility,18.9258,0,27570.5,27668.5,234.031,780.026,97.5
ProvidenciaExampleScenario.node[3864].veinsmobility,7.27791,-0.79303,27570.5,27900,362.305,187.135,329.5
ProvidenciaExampleScenario.node[3865].veinsmobility,12.1649,2.15,27571,27586,39.2157,117.4,14.5
ProvidenciaExampleScenario.node[3866].veinsmobility,19.2131,0,27571,27669.5,248.695,787.757,98
ProvidenciaExampleScenario.node[3867].veinsmobility,19.25,0,27571,27791,452.789,1314.68,219.5
ProvidenciaExampleScenario.node[3868].veinsmobility,21.25,0,27571,27884.5,609.627,1589.88,313
ProvidenciaExampleScenario.node[3869].veinsmobility,20.4856,0,27571.5,27885,598.333,1423.36,313
ProvidenciaExampleScenario.node[3870].veinsmobility,15.4383,0,27571.5,27742,335.994,984.724,170
ProvidenciaExampleScenario.node[3871].veinsmobility,6.78801,-1.39318,27572,27900,402.366,339.091,328
ProvidenciaExampleScenario.node[3872].veinsmobility,15.3807,0,27572,27704,258.619,668.067,131.5
ProvidenciaExampleScenario.node[3873].veinsmobility,16.4568,0.2,27572,27646,229.593,870.165,73.5
ProvidenciaExampleScenario.node[3874].veinsmobility,10.35,0,27572,27900,398.498,338.92,328
ProvidenciaExampleScenario.node[3875].veinsmobility,15.5651,0,27572.5,27741.5,364.068,1068.8,168.5
ProvidenciaExampleScenario.node[3876].veinsmobility,13.0159,0,27572.5,27900,422.208,472.243,327.5
ProvidenciaExampleScenario.node[3877].veinsmobility,6.36167,0,27573,27900,391.506,249.237,327
ProvidenciaExampleScenario.node[3878].veinsmobility,15.5,0,27573,27862.5,385.687,490.831,289
ProvidenciaExampleScenario.node[3879].veinsmobility,16.25,0,27573,27631,129.778,277.875,57.5
ProvidenciaExampleScenario.node[3880].veinsmobility,16.25,0,27573,27742.5,371.23,1078.97,169
ProvidenciaExampleScenario.node[3881].veinsmobility,20.0502,0,27573,27778.5,463.744,1299.83,205
ProvidenciaExampleScenario.node[3882].veinsmobility,15.6413,0,27573,27836.5,473.543,1207.93,263
ProvidenciaExampleScenario.node[3883].veinsmobility,18,-0.361069,27573.5,27672.5,228.067,777.18,98.5
ProvidenciaExampleScenario.node[3884].veinsmobility,15.2271,0,27573.5,27780.5,395.081,1068.88,206.5
ProvidenciaExampleScenario.node[3885].veinsmobility,17.6416,0,27574,27816,439.836,704.9,241.5
ProvidenciaExampleScenario.node[3886].veinsmobility,16.25,1.58841,27574,27645.5,218.242,890.992,71
ProvidenciaExampleScenario.node[3887].veinsmobility,15.7663,-0.288391,27574.5,27835.5,424.895,1080.62,260.5
ProvidenciaExampleScenario.node[3888].veinsmobility,15.4353,-0.864625,27574.5,27702,329.778,1095.21,127
ProvidenciaExampleScenario.node[3889].veinsmobility,7.92003,0,27574.5,27900,383.186,287.944,325.5
ProvidenciaExampleScenario.node[3890].veinsmobility,15.0805,0,27575,27883.5,553.097,1448.26,308
ProvidenciaExampleScenario.node[3891].veinsmobility,15,0,27575,27702.5,240.222,619.305,127
ProvidenciaExampleScenario.node[3892].veinsmobility,15.1835,0,27575,27809,370.52,720.263,233.5
ProvidenciaExampleScenario.node[3893].veinsmobility,15.1412,1.0074,27575,27635.5,161.808,661.61,60
ProvidenciaExampleScenario.node[3894].veinsmobility,17.8355,0,27575.5,27830.5,475.313,1077.04,254.5
ProvidenciaExampleScenario.node[3895].veinsmobility,19.4867,0,27575.5,27757,346.838,784.583,181
ProvidenciaExampleScenario.node[3896].veinsmobility,18.0284,0,27575.5,27694.5,324.473,1067.79,118.5
ProvidenciaExampleScenario.node[3897].veinsmobility,6.4,-3.02438,27575.5,27900,322.433,42.7593,324.5
ProvidenciaExampleScenario.node[3898].veinsmobility,15.1193,0,27576,27736.5,319.614,1011.7,160
ProvidenciaExampleScenario.node[3899].veinsmobility,15.8493,0,27576,27815.5,395.494,1081.27,239
ProvidenciaExampleScenario.node[3900].veinsmobility,13.4015,-1.88867,27576,27900,492.447,808.741,324
ProvidenciaExampleScenario.node[3901].veinsmobility,17.1222,-0.220175,27576,27900,565.941,1338.74,324
ProvidenciaExampleScenario.node[3902].veinsmobility,20.4435,0,27576,27900,482.1,662.188,324
ProvidenciaExampleScenario.node[3903].veinsmobility,17.0694,0,27576,27900,461.394,745.4,324
ProvidenciaExampleScenario.node[3904].veinsmobility,15.4354,0,27576.5,27868,389.587,492.9,291
ProvidenciaExampleScenario.node[3905].veinsmobility,19.5901,-2.67081,27576.5,27731.5,380.459,973.896,154.5
ProvidenciaExampleScenario.node[3906].veinsmobility,16.25,0,27576.5,27766.5,348.321,743.2,189.5
ProvidenciaExampleScenario.node[3907].veinsmobility,14.5424,5.28297,27576.5,27587.5,40.4709,106.651,10.5
ProvidenciaExampleScenario.node[3908].veinsmobility,15.9882,0,27576.5,27900,489.525,1106.63,323.5
ProvidenciaExampleScenario.node[3909].veinsmobility,15.6313,0,27577,27851,492.211,1198.74,273.5
ProvidenciaExampleScenario.node[3910].veinsmobility,19.2449,0,27577.5,27867,572.357,1310.7,289
ProvidenciaExampleScenario.node[3911].veinsmobility,15.9853,0,27577.5,27663,146.499,325.632,85
ProvidenciaExampleScenario.node[3912].veinsmobility,15,0,27577.5,27717.5,332.423,989.248,139.5
ProvidenciaExampleScenario.node[3913].veinsmobility,16.9787,-4.15665,27577.5,27900,486.517,882.894,322.5
ProvidenciaExampleScenario.node[3914].veinsmobility,15.8963,-2.65498,27578,27887,567.211,1449.13,308.5
ProvidenciaExampleScenario.node[3915].veinsmobility,11.6827,0,27578.5,27900,475.302,803.822,321.5
ProvidenciaExampleScenario.node[3916].veinsmobility,18.1967,0,27578.5,27843.5,566.104,1755.38,264.5
ProvidenciaExampleScenario.node[3917].veinsmobility,8.67325,0,27578.5,27900,379.751,262.913,321.5
ProvidenciaExampleScenario.node[3918].veinsmobility,18.0686,-4.32406,27579,27736,335.87,977.95,156.5
ProvidenciaExampleScenario.node[3919].veinsmobility,15.4807,0,27579.5,27745,331.424,999.285,165
ProvidenciaExampleScenario.node[3920].veinsmobility,15.4383,0,27579.5,27819,391.443,1075.36,239
ProvidenciaExampleScenario.node[3921].veinsmobility,19.3065,0,27579.5,27774.5,446.463,1311.22,194.5
ProvidenciaExampleScenario.node[3922].veinsmobility,16.0476,-1.11298,27579.5,27782,408.003,1061.03,202
ProvidenciaExampleScenario.node[3923].veinsmobility,19.7432,0,27579.5,27863.5,586.561,1586.2,283.5
ProvidenciaExampleScenario.node[3924].veinsmobility,18.0541,0,27579.5,27746,345.738,870.576,166
