Module,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_startTime,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_stopTime,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalTime
RSUExampleScenario.node[4521].veinsmobility,16.25,0,27678.5,27740.5,142.771,286.952,61.5
RSUExampleScenario.node[1721].veinsmobility,21.25,0,27254,27740.5,766.819,1416.78,486
RSUExampleScenario.node[4348].veinsmobility,19.25,0,27647.5,27740.5,225.521,775.399,92.5
RSUExampleScenario.node[4449].veinsmobility,15.7968,0,27667,27741,200.01,618.524,73.5
RSUExampleScenario.node[4007].veinsmobility,16.25,0,27593.5,27741,278.167,665.346,147
RSUExampleScenario.node[3550].veinsmobility,15.9583,-0.948633,27520.5,27741,404.041,1029.56,220
RSUExampleScenario.node[3346].veinsmobility,15.5557,0,27488,27741.5,480.555,1091.53,253
RSUExampleScenario.node[3072].veinsmobility,18.5,0,27448,27741.5,584.426,1353.14,293
RSUExampleScenario.node[3837].veinsmobility,16.5,0,27566,27741.5,338.907,991.973,175
RSUExampleScenario.node[4120].veinsmobility,15.3958,0,27611,27741.5,245.044,622.862,130
RSUExampleScenario.node[4328].veinsmobility,16.4992,0,27645,27742.5,219.91,659.209,97
RSUExampleScenario.node[2474].veinsmobility,18,0,27362.5,27742.5,685.752,1693.17,379.5
RSUExampleScenario.node[3009].veinsmobility,19.8847,0,27438.5,27743,520.44,936.713,304
RSUExampleScenario.node[4311].veinsmobility,15.4976,0,27642,27743,210.394,626.595,100.5
RSUExampleScenario.node[3525].veinsmobility,19.25,0,27516,27743,476.918,1395.06,226.5
RSUExampleScenario.node[3366].veinsmobility,15.5593,0,27491,27743,488.324,1540.19,251.5
RSUExampleScenario.node[3824].veinsmobility,14.5087,0,27564,27743.5,334.702,981.572,179
RSUExampleScenario.node[3761].veinsmobility,15.4438,0,27552.5,27743.5,344.618,994.025,190.5
RSUExampleScenario.node[4450].veinsmobility,16.25,0,27667.5,27743.5,187.504,625.495,75.5
RSUExampleScenario.node[4539].veinsmobility,14.2563,0.999075,27682.5,27744,135.023,479.587,61
RSUExampleScenario.node[3821].veinsmobility,16.75,0,27564,27744,376.011,1071.81,179.5
RSUExampleScenario.node[3687].veinsmobility,19.4,0,27542.5,27744,480.075,1549.59,201
RSUExampleScenario.node[4664].veinsmobility,15.65,0,27705.5,27744.5,106.69,281.712,38.5
RSUExampleScenario.node[3117].veinsmobility,16.75,0,27454,27744.5,379.279,499.245,290
RSUExampleScenario.node[3563].veinsmobility,18.4292,0,27523,27744.5,459.464,1374.57,221
RSUExampleScenario.node[3077].veinsmobility,18.6798,0,27448.5,27744.5,589.026,1574.49,295.5
RSUExampleScenario.node[4576].veinsmobility,15.65,2.6899,27689,27745,152.669,619.292,55.5
RSUExampleScenario.node[4264].veinsmobility,16.25,0,27634.5,27745,239.243,663.115,110
RSUExampleScenario.node[4065].veinsmobility,11.1248,0,27602,27745.5,212.015,285.269,143
RSUExampleScenario.node[3186].veinsmobility,18.2787,0,27464.5,27745.5,566.825,1563.69,280.5
RSUExampleScenario.node[3375].veinsmobility,20.4866,0,27492.5,27746,516.429,1288.19,253
RSUExampleScenario.node[3867].veinsmobility,15.4383,0,27571.5,27746,340.334,973.369,174
RSUExampleScenario.node[4496].veinsmobility,15.4911,0,27673.5,27746,175.381,619.834,72
RSUExampleScenario.node[3041].veinsmobility,15.8202,0,27444.5,27746,392.119,489.909,301
RSUExampleScenario.node[3599].veinsmobility,18.3223,0,27529.5,27746.5,455.291,1555.8,216.5
RSUExampleScenario.node[4267].veinsmobility,16.082,0,27635,27746.5,248.745,885.48,111
RSUExampleScenario.node[3314].veinsmobility,15.0563,0,27483.5,27747.5,507.43,1363.62,263.5
RSUExampleScenario.node[2514].veinsmobility,17.018,-1.7299,27370,27747.5,678.421,1478.63,377
RSUExampleScenario.node[4608].veinsmobility,16.25,6.15,27694.5,27747.5,160.892,661.212,52.5
RSUExampleScenario.node[3128].veinsmobility,16.03,0,27456,27747.5,386.545,499.75,291
RSUExampleScenario.node[1402].veinsmobility,16.25,0,27208,27748,863.909,1872.11,539.5
RSUExampleScenario.node[4110].veinsmobility,19.25,-0.302807,27608.5,27748,367.515,1394.91,139
RSUExampleScenario.node[3213].veinsmobility,19.75,-0.574906,27468,27748.5,575.884,1271.78,280
RSUExampleScenario.node[4031].veinsmobility,15.3958,0,27597,27749,313.974,994.977,151.5
RSUExampleScenario.node[1500].veinsmobility,16.3794,-2.21955,27223.5,27749,882.21,1859.54,525
RSUExampleScenario.node[3055].veinsmobility,15.8202,0,27446.5,27749.5,394.965,503.582,302.5
RSUExampleScenario.node[2621].veinsmobility,16.509,0,27383,27750,650.482,1492.05,366.5
RSUExampleScenario.node[3152].veinsmobility,19.5616,-0.243622,27458.5,27750,479.319,918.779,291
RSUExampleScenario.node[2655].veinsmobility,15.25,0,27388,27750.5,524.174,890.202,362
RSUExampleScenario.node[3332].veinsmobility,18.7323,0,27486,27751,531.735,1302.52,264.5
RSUExampleScenario.node[4557].veinsmobility,22.25,0,27686,27751,197.685,420.153,64.5
RSUExampleScenario.node[3963].veinsmobility,16.0324,0,27586,27751,312.26,959.582,164.5
RSUExampleScenario.node[3928].veinsmobility,15.0563,0,27581,27751,321.873,977.127,169.5
RSUExampleScenario.node[3059].veinsmobility,16.2022,0,27447,27751,408.324,510.649,303.5
RSUExampleScenario.node[4507].veinsmobility,15.1514,0,27675.5,27752,161.906,338.282,76
RSUExampleScenario.node[2568].veinsmobility,15.3292,0,27377.5,27752.5,540.054,643.083,374.5
RSUExampleScenario.node[3285].veinsmobility,20.0531,0,27478.5,27753,540.17,1273.54,274
RSUExampleScenario.node[3922].veinsmobility,20.5,0,27580.5,27753,347.439,784.014,172
RSUExampleScenario.node[3297].veinsmobility,15.3628,0,27480,27753.5,579.981,1911.74,273
RSUExampleScenario.node[3250].veinsmobility,16.75,0,27473,27753.5,385.849,483.208,280
RSUExampleScenario.node[3237].veinsmobility,19.25,0,27470.5,27753.5,498.268,1086.54,282.5
RSUExampleScenario.node[3846].veinsmobility,19.75,0,27567.5,27753.5,351.014,790.602,185.5
RSUExampleScenario.node[4586].veinsmobility,14.4185,0,27691,27754.5,131.507,334.049,63
RSUExampleScenario.node[3497].veinsmobility,18.5949,0,27513,27755,509.631,1299.84,241.5
RSUExampleScenario.node[4072].veinsmobility,16.2847,0,27603,27755,324.073,961.839,151.5
RSUExampleScenario.node[3156].veinsmobility,21.4041,0,27459.5,27755,614.973,1626.57,295
RSUExampleScenario.node[4177].veinsmobility,19.1156,0,27619,27755.5,290.496,752.275,136
RSUExampleScenario.node[4629].veinsmobility,13.2074,0,27698,27756,130.25,336.98,57.5
RSUExampleScenario.node[4001].veinsmobility,15.2799,0,27592.5,27756,309.917,979.897,163
RSUExampleScenario.node[3089].veinsmobility,16.75,0,27450.5,27756.5,412.501,505.172,305.5
RSUExampleScenario.node[3108].veinsmobility,19.4042,0,27452.5,27756.5,595.262,1611.54,303.5
RSUExampleScenario.node[4835].veinsmobility,15.65,6.9,27735.5,27757,72.3799,279.369,21
RSUExampleScenario.node[4018].veinsmobility,16.4747,0,27595,27757,330.987,1000.83,161.5
RSUExampleScenario.node[4244].veinsmobility,18.8419,0,27632,27757,270.406,743.733,124.5
RSUExampleScenario.node[3955].veinsmobility,18,0,27585,27757,319.749,780.69,171.5
RSUExampleScenario.node[3857].veinsmobility,18,0,27569.5,27757,338.566,792.81,187
RSUExampleScenario.node[2371].veinsmobility,19.75,-0.623871,27349,27757.5,762.013,1600.62,408
RSUExampleScenario.node[4005].veinsmobility,15.7005,0,27593,27758,332.49,995.198,164.5
RSUExampleScenario.node[3689].veinsmobility,21.6859,0,27542.5,27758,506.714,1608.71,215
RSUExampleScenario.node[3968].veinsmobility,18.5365,0,27586.5,27758.5,329.562,786.651,171.5
RSUExampleScenario.node[3877].veinsmobility,17.9374,0,27573.5,27759,339.977,795.126,185
RSUExampleScenario.node[4004].veinsmobility,18.8907,-0.10679,27593,27759,323.787,786.99,165.5
RSUExampleScenario.node[4043].veinsmobility,16.4144,0,27599,27759.5,326.981,968.907,160
RSUExampleScenario.node[4017].veinsmobility,19.25,-0.156891,27595,27759.5,322.025,795.309,164
RSUExampleScenario.node[3931].veinsmobility,18.4806,0,27581.5,27760,339.174,780.276,178
RSUExampleScenario.node[3936].veinsmobility,18.4345,0,27582,27760,332.43,788.683,177.5
RSUExampleScenario.node[3276].veinsmobility,15.6929,0,27477,27760.5,379.441,497.624,283
RSUExampleScenario.node[4135].veinsmobility,16.3719,-2.1052,27613.5,27761,310.996,982.595,147
RSUExampleScenario.node[1967].veinsmobility,15,0,27291.5,27761,763.679,1759.09,469
RSUExampleScenario.node[4256].veinsmobility,16.4753,0,27633.5,27761.5,290.769,1004.32,127.5
RSUExampleScenario.node[3280].veinsmobility,21.6418,0,27477.5,27761.5,601.976,1628.19,283.5
RSUExampleScenario.node[4288].veinsmobility,19.4749,0,27638,27761.5,291.088,755.415,123
RSUExampleScenario.node[4242].veinsmobility,18.993,0,27631.5,27761.5,275.822,757.094,129.5
RSUExampleScenario.node[4341].veinsmobility,18.7409,-0.754065,27647,27762.5,262.977,744.372,115
RSUExampleScenario.node[2378].veinsmobility,14.7593,-1.21202,27349.5,27763,682.334,1755.46,413
RSUExampleScenario.node[3257].veinsmobility,15.7353,0,27474.5,27763,393.581,500.963,288
RSUExampleScenario.node[4330].veinsmobility,18.1841,0,27645.5,27763,260.467,748.847,117
RSUExampleScenario.node[3593].veinsmobility,18.0185,0,27528,27763.5,499.169,1664.54,235
RSUExampleScenario.node[2353].veinsmobility,16.6325,-1.99529,27346.5,27764,679.16,1353.7,417
RSUExampleScenario.node[1849].veinsmobility,22.5,-1.81574,27273,27764,790.197,1344.6,490.5
RSUExampleScenario.node[1881].veinsmobility,15.7576,0,27277,27764.5,810.72,1847.87,487
RSUExampleScenario.node[4172].veinsmobility,19.2059,-1.14309,27618.5,27764.5,302.522,763.922,145.5
RSUExampleScenario.node[4262].veinsmobility,19.2958,0,27634.5,27764.5,284.909,762.655,129.5
RSUExampleScenario.node[4261].veinsmobility,18,0,27634.5,27764.5,259.873,747.581,129.5
RSUExampleScenario.node[4822].veinsmobility,16.2605,4.73937,27733,27765,86.0112,335.202,31.5
RSUExampleScenario.node[1888].veinsmobility,16.25,0,27278,27765,845.781,1846.82,486.5
RSUExampleScenario.node[3440].veinsmobility,16.1597,0,27503.5,27765,369.81,486.759,261
RSUExampleScenario.node[4196].veinsmobility,18.7956,0,27622.5,27765.5,288.325,758.831,142.5
RSUExampleScenario.node[2374].veinsmobility,16.4349,-5.3814,27349,27766,736.846,1382.6,416.5
RSUExampleScenario.node[3326].veinsmobility,17.7111,0,27485,27766,520.86,1189.91,280.5
RSUExampleScenario.node[3293].veinsmobility,16.75,0,27480,27766,567.571,1486.25,285.5
RSUExampleScenario.node[4185].veinsmobility,19.0231,0,27621,27766,293.249,769.24,144.5
RSUExampleScenario.node[1919].veinsmobility,15.2316,0,27284,27766.5,812.386,1862.79,482
RSUExampleScenario.node[4314].veinsmobility,18.9534,0,27642.5,27766.5,269.671,753.34,123.5
RSUExampleScenario.node[3741].veinsmobility,18.6232,0,27550,27766.5,455.272,1289.52,216
RSUExampleScenario.node[4013].veinsmobility,15.7778,0,27594.5,27767,326.975,994.09,172
RSUExampleScenario.node[4035].veinsmobility,15.5,0,27597.5,27767,336.885,1000.63,169
RSUExampleScenario.node[2816].veinsmobility,20,0,27412,27767.5,644.759,1575.23,355
RSUExampleScenario.node[3536].veinsmobility,16.75,0,27518.5,27767.5,353.788,492.79,248.5
RSUExampleScenario.node[4367].veinsmobility,18.3246,0,27651.5,27767.5,253.707,745.694,115.5
RSUExampleScenario.node[1964].veinsmobility,15.199,0,27291.5,27768,616.691,662.088,476
RSUExampleScenario.node[4195].veinsmobility,15.7736,0,27622,27768,310.734,991.727,145.5
RSUExampleScenario.node[1972].veinsmobility,16.4144,0,27292.5,27768,798.817,1834.84,475
RSUExampleScenario.node[4027].veinsmobility,19.2055,0,27596.5,27768,447.587,1300.15,171
RSUExampleScenario.node[2423].veinsmobility,16.25,-0.441727,27357.5,27768.5,650.225,1382.99,410.5
RSUExampleScenario.node[2340].veinsmobility,15.6547,0,27345,27768.5,656.297,1366.05,423
RSUExampleScenario.node[3065].veinsmobility,15.132,0,27447.5,27768.5,575.8,1499.68,320.5
RSUExampleScenario.node[4373].veinsmobility,19.25,0,27653,27768.5,263.221,765.748,115
RSUExampleScenario.node[4340].veinsmobility,18.7868,0,27647,27768.5,262.882,748.397,121
RSUExampleScenario.node[4129].veinsmobility,19.3335,-2.35436,27612,27769.5,323.811,780.388,157
RSUExampleScenario.node[1995].veinsmobility,14.8812,0,27296,27770,609.415,630.089,473.5
RSUExampleScenario.node[2096].veinsmobility,16.1371,0,27311,27770,791.917,1834.99,458.5
RSUExampleScenario.node[3516].veinsmobility,16.75,0,27515.5,27770,355.404,483.397,254
RSUExampleScenario.node[4419].veinsmobility,18.924,0,27661,27770,241.206,750.61,108.5
RSUExampleScenario.node[3988].veinsmobility,18,-0.667046,27590,27770,326.413,789.93,179.5
RSUExampleScenario.node[2554].veinsmobility,16.794,0,27375.5,27770.5,662.009,1367.06,394.5
RSUExampleScenario.node[2901].veinsmobility,15.5117,0,27423.5,27770.5,549.533,1174.4,346.5
RSUExampleScenario.node[4173].veinsmobility,16.4144,0,27618.5,27770.5,338.344,989.44,151.5
RSUExampleScenario.node[2001].veinsmobility,15.8906,0,27297,27770.5,781.154,1863.91,473
RSUExampleScenario.node[4875].veinsmobility,15.6298,6.75,27745,27771,77.8184,333.907,25.5
RSUExampleScenario.node[1744].veinsmobility,21.3964,0,27257,27771,938.773,2297.83,513.5
RSUExampleScenario.node[4299].veinsmobility,18.1518,0,27640.5,27771.5,264.978,768.796,130.5
RSUExampleScenario.node[3817].veinsmobility,18,0,27562,27771.5,426.516,1294.77,209
RSUExampleScenario.node[4121].veinsmobility,18.8333,0,27611,27771.5,301.316,790.222,160
RSUExampleScenario.node[4155].veinsmobility,18.5334,-0.0102615,27616,27772,332.156,874.428,155.5
RSUExampleScenario.node[3110].veinsmobility,16.5979,-1.13725,27453,27772,568.642,1309.03,318.5
RSUExampleScenario.node[4096].veinsmobility,15.1478,0,27606.5,27772,318.951,980.575,165
RSUExampleScenario.node[4047].veinsmobility,19.25,-0.801796,27600,27772,313.94,800.246,171.5
RSUExampleScenario.node[3849].veinsmobility,19.4735,-4.33208,27568,27772.5,459.372,1295.36,204
RSUExampleScenario.node[4158].veinsmobility,19.2778,-0.936511,27616,27772.5,302.881,789.797,156
RSUExampleScenario.node[3915].veinsmobility,16.2,0,27579.5,27772.5,383.446,1057.06,192.5
RSUExampleScenario.node[4407].veinsmobility,16,0,27660,27773,310.955,902.827,112.5
RSUExampleScenario.node[4493].veinsmobility,17.25,0,27673,27773,271.719,873.946,99.5
RSUExampleScenario.node[4360].veinsmobility,18.3647,0,27650,27773.5,255.559,758.351,123
RSUExampleScenario.node[3717].veinsmobility,19.25,0,27547,27773.5,500.201,1319.05,226
RSUExampleScenario.node[2466].veinsmobility,16.7151,0,27361.5,27773.5,736.217,1606.72,411.5
RSUExampleScenario.node[3864].veinsmobility,19.1219,0,27571,27774,449.051,1311.09,202.5
RSUExampleScenario.node[4379].veinsmobility,20.0728,0,27653.5,27774,268.261,746.018,120
RSUExampleScenario.node[3144].veinsmobility,16.387,0,27457.5,27774.5,595.044,1328.53,316.5
RSUExampleScenario.node[3118].veinsmobility,15,0,27454,27774.5,586.178,1332.6,320
RSUExampleScenario.node[4061].veinsmobility,19.5749,0,27601,27774.5,329.91,918.281,173
RSUExampleScenario.node[4166].veinsmobility,19.25,0,27617.5,27774.5,306.759,796.483,156.5
RSUExampleScenario.node[3961].veinsmobility,16.25,-0.530308,27585.5,27775,386.672,1093.31,189
RSUExampleScenario.node[4151].veinsmobility,17.0628,0,27615,27775,340.479,994.572,159.5
RSUExampleScenario.node[4895].veinsmobility,16.5157,6.00278,27749,27775.5,79.9221,335.759,26
RSUExampleScenario.node[4237].veinsmobility,15.1753,0,27630.5,27775.5,297.442,989.418,144.5
RSUExampleScenario.node[4321].veinsmobility,15.7778,0,27643.5,27775.5,276.782,973.792,131.5
RSUExampleScenario.node[3914].veinsmobility,19.9344,0,27579.5,27775.5,438.669,1309.73,195.5
RSUExampleScenario.node[3773].veinsmobility,18.9238,-1.93395,27554.5,27775.5,487.989,1309.02,220.5
RSUExampleScenario.node[2714].veinsmobility,16.7082,-2.3161,27396,27775.5,703.818,1673.26,379
RSUExampleScenario.node[3261].veinsmobility,15.1503,0,27475,27776,537.921,1324.91,300.5
RSUExampleScenario.node[4417].veinsmobility,18.75,0,27661,27776,259.265,674.475,114.5
RSUExampleScenario.node[2128].veinsmobility,16.25,0,27315,27776,776.293,1864.04,460.5
RSUExampleScenario.node[3875].veinsmobility,19.5256,0,27573,27776.5,458.523,1295.09,203
RSUExampleScenario.node[4412].veinsmobility,18.3578,0,27660.5,27777,251.306,796.184,116
RSUExampleScenario.node[4426].veinsmobility,15.5891,0,27663,27777,285.995,905.152,113.5
RSUExampleScenario.node[4161].veinsmobility,17.4103,0,27616.5,27777,381.978,1083.64,160
RSUExampleScenario.node[3542].veinsmobility,16.1152,0,27519,27777.5,493.21,1319.37,258
RSUExampleScenario.node[3839].veinsmobility,16.8581,0,27566.5,27777.5,423.309,1380.43,210.5
RSUExampleScenario.node[4020].veinsmobility,18,-1.3521,27595.5,27777.5,316.98,787.855,181.5
RSUExampleScenario.node[4164].veinsmobility,18.8788,0,27617,27778,328.994,937.696,160.5
RSUExampleScenario.node[4432].veinsmobility,19.1143,0,27664.5,27778,260.556,790.009,113
RSUExampleScenario.node[2580].veinsmobility,20.6449,-1.87248,27378.5,27778,727.133,1671.22,399
RSUExampleScenario.node[2516].veinsmobility,20.591,0,27370,27778,735.007,1673.65,407.5
RSUExampleScenario.node[4126].veinsmobility,19.0081,0,27611.5,27778.5,400.712,1299.97,166.5
RSUExampleScenario.node[2091].veinsmobility,15.7462,0,27310.5,27779,619.492,665.198,468
RSUExampleScenario.node[3209].veinsmobility,16,0,27467.5,27779,600.015,1313.74,311
RSUExampleScenario.node[1994].veinsmobility,16.25,-0.811713,27295.5,27779,818.7,1869.44,483
RSUExampleScenario.node[4300].veinsmobility,18.6106,0,27640.5,27779,271.506,774.896,138
RSUExampleScenario.node[4082].veinsmobility,18,0,27604.5,27779,387.254,1305.26,174
RSUExampleScenario.node[4106].veinsmobility,16.708,0,27608,27779,369.614,1084.48,170.5
RSUExampleScenario.node[2447].veinsmobility,15.5,-0.768752,27360,27779.5,769.185,1936.86,419
RSUExampleScenario.node[4372].veinsmobility,16.7728,0,27652.5,27780,292.904,973.701,127
RSUExampleScenario.node[4257].veinsmobility,19.2765,0,27633.5,27780,308.302,875.684,146
RSUExampleScenario.node[4457].veinsmobility,18.6235,0,27668.5,27780,250.039,791.687,111
RSUExampleScenario.node[4406].veinsmobility,19.0092,0,27660,27780,263.826,749.886,119.5
RSUExampleScenario.node[4229].veinsmobility,15.9876,0,27628.5,27780,334.375,1019.64,151
RSUExampleScenario.node[4235].veinsmobility,15.9196,0,27630.5,27780.5,287.224,743.084,149.5
RSUExampleScenario.node[4308].veinsmobility,18.1112,0,27641.5,27780.5,358.037,1293.41,138.5
RSUExampleScenario.node[4656].veinsmobility,21.0244,0,27704,27781,267.961,953.153,76.5
RSUExampleScenario.node[2126].veinsmobility,17.5,0,27314.5,27781,841.596,1797.02,466
RSUExampleScenario.node[4433].veinsmobility,19.4,0,27664.5,27781.5,298.2,980.184,116.5
RSUExampleScenario.node[4208].veinsmobility,19.25,0,27624.5,27781.5,393.644,1318,156.5
RSUExampleScenario.node[4097].veinsmobility,15.65,-2.19934,27606.5,27781.5,380.012,1045.15,174.5
RSUExampleScenario.node[2178].veinsmobility,14.3589,0,27323,27782,586.781,658.233,458.5
RSUExampleScenario.node[4387].veinsmobility,17.9015,0,27655.5,27782,254.091,761.971,126
RSUExampleScenario.node[4270].veinsmobility,15.803,0,27635.5,27782.5,273.552,743.946,146.5
RSUExampleScenario.node[4205].veinsmobility,16.4151,0,27624,27782.5,367.166,1125.52,158
RSUExampleScenario.node[4309].veinsmobility,18.75,0,27642,27783,297.33,856.941,140.5
RSUExampleScenario.node[4501].veinsmobility,18,0,27674.5,27783,229.441,781.94,108
RSUExampleScenario.node[4282].veinsmobility,16.25,0,27636.5,27783,354.485,1066.97,146
RSUExampleScenario.node[4215].veinsmobility,19.25,-1.74351,27625.5,27783.5,421.978,1311.49,157.5
RSUExampleScenario.node[4044].veinsmobility,18.0142,-2.87642,27599.5,27783.5,329.321,787.665,183.5
RSUExampleScenario.node[4312].veinsmobility,17.6567,0,27642,27784,371.759,1109.9,141.5
RSUExampleScenario.node[4730].veinsmobility,17.5,0,27715.5,27784.5,192.596,664.076,68.5
RSUExampleScenario.node[4332].veinsmobility,15.65,0,27645.5,27784.5,257.708,748.27,138.5
RSUExampleScenario.node[4023].veinsmobility,19.4308,0,27596,27784.5,344.231,797.123,188
RSUExampleScenario.node[4259].veinsmobility,18.6747,0,27634,27785,370.364,1297.77,150.5
RSUExampleScenario.node[4298].veinsmobility,15.7711,0,27640,27785,339.775,1104.24,144.5
RSUExampleScenario.node[4913].veinsmobility,22.5,6.9,27754,27785.5,147.523,495.046,31
RSUExampleScenario.node[4494].veinsmobility,16.9467,0,27673.5,27785.5,244.98,744.472,111.5
RSUExampleScenario.node[4404].veinsmobility,15.7649,0,27659.5,27785.5,329.929,1120.29,125.5
RSUExampleScenario.node[4516].veinsmobility,17.1931,0,27677,27786,228.416,786.934,108.5
RSUExampleScenario.node[4038].veinsmobility,18.7327,-0.742487,27598,27786,339.805,800.255,187.5
RSUExampleScenario.node[4189].veinsmobility,15,0,27621.5,27786,355.316,1071.79,164
RSUExampleScenario.node[4401].veinsmobility,15.7719,0,27659,27786.5,337.306,1082.23,127
RSUExampleScenario.node[4010].veinsmobility,21.1136,0,27594.5,27787,365.278,658.875,192
RSUExampleScenario.node[4497].veinsmobility,17.3903,0,27673.5,27787,232.683,791.416,113
RSUExampleScenario.node[1305].veinsmobility,18.45,-4.21351,27193.5,27787,1074.08,2691.47,593
