module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed,std_speed
node[363],16.3792,0.0,27053.5,27174.0,265.816,675.2310000000001,120.0,True,0,0,5.625353083333334,6.567214805361579
node[3640],21.25,5.8557,27534.5,27569.0,142.466,485.87199999999996,34.0,True,6,0,14.32293544117647,4.528700774437999
node[3641],15.3184,0.0,27535.0,27623.0,146.64600000000002,281.663,87.5,True,17,0,3.2448265742857147,4.166793382694717
node[3642],11.0,0.0,27535.0,27900.0,375.63599999999997,174.74599999999998,365.0,False,73,0,0.4750979684931508,1.8213856285210104
node[3643],18.0694,0.0,27535.0,27651.0,252.753,794.6189999999999,115.5,True,6,0,6.902646494372296,7.02601247460839
node[3644],19.4007,0.0,27535.0,27673.0,363.92699999999996,1282.45,137.5,True,20,0,9.320742072727272,7.50141219690377
node[3645],16.0409,0.0,27535.0,27691.0,359.35,1081.47,155.5,True,0,0,6.9569540575562705,5.917424166957634
node[3646],15.7678,0.0,27535.5,27719.5,318.014,807.9630000000001,183.5,True,0,0,4.3743637264305155,5.50351137029177
node[3647],15.0208,0.0,27535.5,27900.0,479.656,650.544,364.5,False,52,0,1.773609017421125,2.870520455289522
node[3648],14.6336,-0.310791,27535.5,27900.0,456.769,595.258,364.5,False,37,0,1.6290172718792868,2.991842730041199
node[3649],19.75,0.0,27536.0,27850.0,540.8480000000001,1004.13,313.5,True,0,0,3.1913495011164272,5.2551669574304345
node[364],16.25,0.0,27054.5,27278.0,518.654,1848.62,223.0,True,15,0,8.298823869506728,5.948378069991155
node[3650],13.6961,-1.47096,27536.0,27900.0,491.767,713.0419999999999,364.0,False,53,0,1.9448839645604394,3.0232486026657597
node[3651],18.4974,0.0,27536.0,27659.0,265.612,786.179,122.5,True,17,0,6.435883455510203,7.190303625113839
node[3652],15.6505,0.0,27536.5,27836.5,465.816,820.113,299.5,True,60,0,2.7036277280467442,4.059133075144045
node[3653],10.8355,-1.9086,27536.5,27900.0,517.053,717.076,363.5,False,49,0,1.9575804455295736,2.5488610788169677
node[3654],19.25,-1.08819,27536.5,27647.5,255.49200000000002,754.2080000000001,110.5,True,4,0,6.844512635294117,7.554394805859012
node[3655],15.4254,0.0,27536.5,27703.5,293.349,608.856,166.5,True,0,0,3.6692999081081084,4.992730500792166
node[3656],16.1288,0.0,27537.0,27691.5,274.513,624.443,154.0,True,2,0,4.04091397012987,5.4219174981691465
node[3657],11.2413,6.113230000000001,27537.0,27551.0,31.0655,111.29700000000001,13.5,True,3,0,8.337223333333334,1.7318018265800952
node[3658],16.515,0.0,27537.5,27770.5,329.309,484.55,232.5,True,0,0,2.087054170107527,3.948889044782572
node[3659],16.0059,0.0,27537.5,27689.0,275.353,634.385,151.0,True,2,0,4.194765268874173,5.580426168015159
node[365],18.8898,0.0,27054.5,27173.5,265.482,863.056,118.5,True,19,0,7.272397189029537,7.2098570941918725
node[3660],15.6366,-1.34623,27537.5,27900.0,476.708,557.85,362.5,False,35,0,1.517854315448276,3.015817626873491
node[3661],16.7638,0.0,27537.5,27626.5,213.567,659.8910000000001,88.5,True,7,0,7.428087062146893,5.265052601335738
node[3662],9.23423,-3.98081,27537.5,27900.0,390.23699999999997,149.304,362.5,False,73,0,0.3695866154482758,1.4028277340383601
node[3663],18.0,0.0,27537.5,27656.5,254.768,749.863,118.5,True,15,0,6.355722938818567,7.257858288341146
node[3664],1.84723,-2.2079,27538.0,27900.0,361.787,30.1998,362.0,False,0,0,0.038744427900552485,0.1931961825280247
node[3665],15.0,0.0,27538.0,27782.0,445.713,1065.11,243.5,True,0,0,4.365168816427104,5.066351013387827
node[3666],15.0665,0.0,27538.0,27900.0,477.92800000000005,682.712,362.0,False,49,0,1.692818281353591,3.266438868016788
node[3667],0.9830709999999999,-1.98154,27538.0,27900.0,356.09,19.4991,362.0,False,0,0,0.010756888397790055,0.1005032682552122
node[3668],18.5,0.0,27539.0,27850.0,507.94599999999997,1006.06,310.5,True,0,0,3.236874679549114,5.2079482053307515
node[3669],16.5924,-0.499175,27539.0,27882.5,543.559,888.235,343.0,True,2,0,2.568502707434402,4.030632207339598
node[366],16.25,0.0,27054.5,27198.0,333.665,1106.65,143.0,True,19,0,7.711830867482518,5.902305764482752
node[3670],16.3943,0.0,27539.0,27814.5,494.083,1221.58,275.0,True,37,0,4.446488591090909,5.213245984901828
node[3671],15.0,0.0,27539.5,27695.5,276.29900000000004,662.253,155.5,True,3,0,4.265261251446945,5.137075805294388
node[3672],18.6346,0.0,27539.5,27660.5,260.158,781.7310000000001,120.5,True,16,0,6.510409558091286,7.290100128060712
node[3673],16.25,0.0,27540.0,27900.0,503.31699999999995,799.8989999999999,360.0,False,54,0,2.1893668387034335,4.493330318316736
node[3674],15.7603,0.0,27540.0,27900.0,598.3240000000001,1387.76,360.0,False,49,0,3.8353468155555555,4.095432499701453
node[3675],9.69053,0.0,27540.0,27900.0,377.228,138.207,360.0,False,72,0,0.37975453027777784,1.4005774708257364
node[3676],15.3997,0.0,27540.0,27900.0,567.638,1293.96,360.0,False,45,0,3.5797654440277773,4.337342757585536
node[3677],15.3,0.0,27540.0,27900.0,642.275,1602.46,360.0,False,30,0,4.414754333333334,5.051668964835252
node[3678],18.5201,0.0,27540.0,27854.0,550.411,1329.89,313.5,True,23,0,4.205267723961723,5.434936217672002
node[3679],15.0881,0.0,27540.0,27728.5,354.32199999999995,1039.53,188.0,True,0,0,5.500379043882978,4.851142751466094
node[367],18.3902,0.0,27054.5,27162.5,253.2,779.055,107.5,True,0,0,7.265503833488373,7.349661875872252
node[3680],14.7226,-0.399994,27540.0,27900.0,642.484,1905.02,360.0,False,47,0,5.27554063125,4.9965168261456725
node[3681],14.95,0.0,27540.0,27900.0,579.565,1309.86,360.0,False,45,0,3.621426077916667,4.624113931942476
node[3682],15.4962,-0.799988,27540.0,27900.0,570.405,1345.88,360.0,False,41,0,3.7136386818055556,4.1769022776496705
node[3683],8.3992,-0.0645523,27540.0,27900.0,413.57,328.309,360.0,False,0,0,0.9084819947222222,1.8041089466892508
node[3684],7.6823,0.0,27540.5,27900.0,422.101,257.722,359.5,False,0,0,0.7104073717663422,1.2300053275830585
node[3685],16.25,0.0,27540.5,27695.5,284.29900000000004,650.817,154.5,True,2,0,4.202044087702265,5.368483771019079
node[3686],2.15,-4.0864199999999995,27540.5,27900.0,358.555,22.6657,359.5,False,0,0,0.016696429624478443,0.2004315550844228
node[3687],16.5767,0.0,27541.0,27836.0,458.48199999999997,708.9789999999999,294.5,True,2,0,2.41438262139219,4.2932312744808625
node[3688],19.25,0.0,27541.0,27650.5,249.38099999999997,775.205,109.0,True,8,0,7.1280540697247705,7.403216736594051
node[3689],15.0563,0.0,27541.0,27900.0,463.915,608.555,359.0,False,66,0,1.6914727128133702,3.788764264628845
node[368],18.5,0.0,27054.5,27173.0,283.189,975.45,118.0,True,19,0,8.271616355932203,7.203706894478605
node[3690],20.5681,-0.528198,27541.5,27743.5,419.925,1063.15,201.5,True,40,0,5.306762461538462,5.577498682133841
node[3691],18.7164,0.0,27541.5,27652.0,253.854,785.2719999999999,110.0,True,9,0,7.1571486,7.173597900091365
node[3692],18.4321,0.0,27541.5,27616.5,211.43400000000003,709.6519999999999,74.5,True,0,0,9.471755221476508,6.514118750748118
node[3693],16.5,0.0,27542.0,27661.5,260.367,674.0889999999999,119.0,True,24,0,5.6112127802521,6.406518800275605
node[3694],16.0,0.0,27542.0,27702.5,300.06,735.9739999999999,160.0,True,0,0,4.6024546221875,5.685892586974269
node[3695],3.5699,0.0,27542.0,27900.0,360.848,31.1771,358.0,False,72,0,0.08421271019553071,0.29611475575293056
node[3696],18.3598,-0.21627800000000003,27542.0,27900.0,570.727,1121.37,358.0,False,46,0,3.0989948523743016,4.912019231848129
node[3697],18.5201,0.0,27542.0,27857.5,532.9780000000001,1116.81,315.0,True,0,0,3.4817114298358725,5.099028391040736
node[3698],19.8893,-11.2479,27542.5,27830.0,691.2869999999999,1562.02,287.0,True,38,0,5.351302873867596,6.23552703646701
node[3699],15.9089,-0.170468,27542.5,27809.5,496.344,1235.6,266.5,True,47,0,4.592077652908067,5.702003142484785
node[369],18.0,0.0,27054.5,27211.0,330.173,930.0360000000001,156.0,True,21,0,5.376566686858974,5.482641567896123
node[36],19.4,6.75,27006.5,27029.5,91.2293,324.45799999999997,22.5,True,0,0,14.07776,3.8406446673229695
node[3700],22.5,0.0,27542.5,27760.5,511.86400000000003,1604.15,217.5,True,13,0,7.383982191264367,6.751779318370625
node[3701],18.5827,0.0,27543.0,27850.0,517.212,1005.82,306.5,True,0,0,3.2667768353996736,5.253342413892286
node[3702],15.3388,0.0,27543.0,27697.5,277.33299999999997,661.8919999999999,154.0,True,2,0,4.298162967207792,5.139431870116922
node[3703],10.0026,0.0,27543.0,27900.0,484.884,651.754,357.0,False,48,0,1.8236303704901957,2.2185036550552337
node[3704],16.5256,0.0,27543.0,27652.5,194.331,340.75300000000004,109.0,True,22,0,3.0254786490825687,4.826976925422527
node[3705],18.7705,0.0,27543.5,27662.5,253.27900000000002,792.7310000000001,118.5,True,17,0,6.72252048649789,7.318508754212304
node[3706],15.85,-0.521307,27543.5,27900.0,546.6,1136.94,356.5,False,45,0,3.1473219035063114,4.74141336218713
node[3707],15.0139,3.40521,27543.5,27595.5,128.345,486.673,51.5,True,0,0,9.480112524271846,3.721154504659078
node[3708],14.3072,0.0,27544.0,27803.5,411.89300000000003,759.6160000000001,259.0,True,33,0,2.92951391496139,3.742517588603945
node[3709],19.2321,0.0,27544.0,27653.5,250.31799999999998,780.732,109.0,True,10,0,7.190257232110091,7.219026870961198
node[370],17.07,2.9809400000000004,27055.0,27145.5,260.513,1056.79,90.0,True,9,0,11.755737,4.296298813898933
node[3710],18.761,0.0,27544.0,27661.5,275.098,963.3810000000001,117.0,True,24,0,8.230224230769231,6.989740706693442
node[3711],17.5904,-1.08417,27544.0,27775.0,460.523,1090.69,230.5,True,0,0,4.7251856707158355,6.227505043829169
node[3712],8.686739999999999,0.0,27544.5,27900.0,432.63599999999997,453.10900000000004,355.5,False,46,0,1.2630168020086678,1.9797006270938475
node[3713],22.6297,0.0,27544.5,27759.0,541.6519999999999,1590.51,214.0,True,13,0,7.394209427570093,7.348229428656903
node[3714],16.1933,0.0,27545.0,27830.5,482.346,1081.37,285.0,True,44,0,3.7809926845614035,4.750947294041421
node[3715],13.7767,0.0,27545.0,27900.0,489.523,565.726,355.0,False,49,0,1.5943430656338027,2.541043692237041
node[3716],18.5,0.0,27545.0,27727.5,385.76599999999996,977.048,182.0,True,36,0,5.3393181043956055,6.868546436928804
node[3717],16.5924,0.0,27545.0,27900.0,446.0,595.295,355.0,False,65,0,1.6649600716901407,3.921716924065732
node[3718],16.75,0.0,27545.5,27859.0,409.434,486.718,313.0,True,0,0,1.5473924750798722,3.458423045522134
node[3719],16.1094,0.0,27545.5,27690.5,253.296,637.77,144.5,True,5,0,4.417585008650518,4.688922068064819
node[371],19.25,0.0,27055.0,27155.5,243.31599999999997,745.01,100.0,True,0,0,7.443914591,7.580503406020163
node[3720],15.6635,0.0,27545.5,27900.0,486.17400000000004,699.003,354.5,False,59,0,1.957016672496474,3.4909735648448503
node[3721],18.75,0.0,27545.5,27664.0,257.302,787.368,118.0,True,16,0,6.699683209322034,7.32273944133084
node[3722],16.2575,-0.388283,27546.0,27900.0,505.858,836.995,354.0,False,59,0,2.3491149295197737,3.712234764971528
node[3723],12.3809,0.0,27546.0,27887.0,508.05300000000005,761.2539999999999,340.5,True,49,0,2.2341787553597654,2.884857581358227
node[3724],19.2988,0.0,27546.0,27900.0,567.354,1084.31,354.0,False,33,0,3.030803097881356,4.43210044465131
node[3725],16.8716,0.0,27546.5,27900.0,486.789,645.997,353.5,False,52,0,1.7880912145685999,3.5199288526186217
node[3726],18.8796,0.0,27546.5,27900.0,563.0830000000001,1151.98,353.5,False,45,0,3.2283867902404526,4.934022059086874
node[3727],18.0,0.0,27547.0,27657.0,236.783,783.043,109.5,True,13,0,7.171440282283104,6.99823636655277
node[3728],19.25,0.0,27547.0,27771.0,490.735,1319.77,223.5,True,37,0,5.903071686800895,6.677388499638268
node[3729],18.9763,0.0,27547.5,27750.0,425.49199999999996,1384.0,202.0,True,22,0,6.808768038366337,6.146060089789508
node[372],20.65,-2.63082,27055.0,27900.0,1285.98,2156.01,845.0,False,149,0,2.5266600830177515,4.357565923477967
node[3730],17.7267,-5.311719999999999,27547.5,27734.5,386.634,979.4989999999999,186.5,True,38,0,5.2380982747989275,6.258118627610921
node[3731],14.8184,4.772959999999999,27547.5,27624.0,211.92,878.326,76.0,True,0,0,10.818884934210526,3.068224335846947
node[3732],19.25,0.0,27547.5,27689.5,300.34,792.268,141.5,True,0,0,5.594832012014133,7.0398724901103
node[3733],17.5125,0.0,27548.0,27798.0,410.62,699.201,249.5,True,1,0,2.7858631707414827,3.830786001619128
node[3734],15.7792,0.0,27548.0,27661.5,227.118,749.265,113.0,True,20,0,6.596907331415931,5.981460352840343
node[3735],13.107000000000001,0.0,27548.0,27900.0,485.596,757.263,352.0,False,51,0,2.1276223703125003,3.0839803492360875
node[3736],23.8409,0.0,27548.0,27666.5,275.45599999999996,493.473,118.0,True,2,0,4.164387716101695,6.3487281299872045
node[3737],19.7763,0.0,27548.5,27739.5,445.974,1648.38,190.5,True,20,0,8.539604566666666,6.743188350821575
node[3738],17.6299,0.0,27548.5,27658.5,245.752,783.6189999999999,109.5,True,14,0,7.175121221461187,7.037484519426044
node[3739],18.4129,-0.8434780000000001,27548.5,27728.5,363.06,987.663,179.5,True,36,0,5.4817841250696375,6.49935789548155
node[373],15.9896,0.0,27055.5,27254.5,367.71,873.863,198.5,True,8,0,4.405171941561713,4.7088671121221
node[3740],19.25,0.0,27548.5,27854.5,535.21,1085.59,305.5,True,0,0,3.536560813584288,5.1087961267589925
node[3741],15.4327,0.0,27549.0,27630.5,205.82299999999998,659.432,81.0,True,5,0,8.14996197654321,4.8260586952141376
node[3742],15.8644,0.0,27549.5,27900.0,516.4019999999999,724.113,350.5,False,0,0,2.059640711326676,3.586573017464661
node[3743],15.6667,0.0,27549.5,27697.0,270.366,634.266,147.0,True,2,0,4.323134792517006,4.740057992442457
node[3744],2.31446,-0.34463499999999997,27549.5,27900.0,342.254,16.1509,350.5,False,0,0,0.008906711126961484,0.09931801755831454
node[3745],12.2113,0.0,27549.5,27900.0,505.73199999999997,856.78,350.5,False,51,0,2.437552119543509,2.9030615928129544
node[3746],16.0,0.0,27549.5,27739.0,367.895,990.301,189.0,True,37,0,5.216656611640212,6.018619692243865
node[3747],15.9058,-1.57321,27549.5,27777.5,437.85699999999997,1104.54,227.5,True,0,0,4.834641594725274,5.983963196535018
node[3748],17.9443,0.0,27549.5,27900.0,500.76599999999996,895.2539999999999,350.5,False,64,0,2.482102591868759,4.62343852924897
node[3749],15.3218,-0.0117111,27549.5,27900.0,558.437,969.122,350.5,False,42,0,2.7584677654778886,3.873141786305442
node[374],15.0,0.0,27055.5,27427.5,628.409,1605.01,371.5,True,65,0,4.309115637954239,4.605504348123418
node[3750],15.652999999999999,0.0,27550.0,27699.0,274.26099999999997,663.87,148.5,True,2,0,4.476619773063972,4.823137729251178
node[3751],19.3734,0.0,27550.0,27667.0,262.064,777.971,116.5,True,16,0,6.708900999141631,7.467459690769857
node[3752],18.787,0.0,27550.0,27773.0,478.529,1299.18,222.5,True,37,0,5.822614764044944,6.761244869374872
node[3753],15.5489,0.0,27550.0,27625.5,227.99900000000002,874.4,75.0,True,0,0,10.862649600000001,3.343086917775825
node[3754],15.5869,-2.2050099999999997,27550.5,27900.0,450.69199999999995,605.03,349.5,False,43,0,1.7172426439198856,3.3409719820368915
node[3755],17.6625,-6.53999,27550.5,27732.0,371.505,967.388,181.0,True,36,0,5.324221220718233,6.234423944923948
node[3756],19.6336,0.0,27550.5,27615.5,206.382,681.812,64.5,True,0,0,10.52639926356589,6.530596262285802
node[3757],13.8162,0.0,27551.0,27900.0,485.591,706.705,349.0,False,51,0,1.9974618181948425,3.1774957380196875
node[3758],13.9653,0.0,27551.0,27900.0,452.51,524.62,349.0,False,36,0,1.4982472498567336,3.095188013140709
node[3759],15.7816,0.0,27551.0,27629.0,205.99099999999999,660.755,77.5,True,4,0,8.517678903225807,5.1168976020466355
node[375],17.6375,0.0,27055.5,27440.5,727.2760000000001,1630.17,384.5,True,57,0,4.194809765539661,4.879062230542824
node[3760],15.5727,0.0,27551.0,27900.0,441.163,619.946,349.0,False,65,0,1.7673787124283669,4.066329889122441
node[3761],16.4768,0.0,27551.5,27809.0,414.68199999999996,688.43,257.0,True,1,0,2.69831086614786,4.234927183850773
node[3762],16.5226,0.0,27551.5,27688.5,267.57099999999997,635.746,136.5,True,6,0,4.661981472161171,5.267393034239255
node[3763],9.07145,0.0,27551.5,27900.0,380.82199999999995,168.11599999999999,348.5,False,70,0,0.47522791845097556,1.602045803651437
node[3764],18.3229,0.0,27551.5,27666.0,243.644,750.625,114.0,True,16,0,6.610661471491228,7.399564566800309
node[3765],18.348,-0.135714,27551.5,27735.0,346.472,990.602,183.0,True,37,0,5.422030821857925,6.194335707500039
node[3766],18.1767,-0.33111599999999997,27551.5,27900.0,491.82,751.765,348.5,False,65,0,2.1439472146341467,4.285209027535456
node[3767],19.0693,0.0,27552.0,27869.5,619.31,1278.52,317.0,True,11,0,4.0416744596214516,4.954481721758068
node[3768],15.4238,0.0,27552.0,27900.0,452.131,586.923,348.0,False,43,0,1.6758151587643677,3.2860121809946055
node[3769],13.9948,-1.3067799999999998,27552.0,27900.0,460.986,610.849,348.0,False,52,0,1.7364366817528736,2.959761943723931
node[376],18.5591,0.0,27055.5,27174.0,300.606,977.552,118.0,True,19,0,8.299732584745763,7.389836332769467
node[3770],15.4718,4.51117,27552.0,27629.0,225.44099999999997,898.612,76.5,True,0,0,10.9480322875817,3.5401264402680397
node[3771],18.5,0.0,27552.5,27850.0,509.42199999999997,1013.64,297.0,True,0,0,3.396115739562289,5.1853470469380705
node[3772],0.130181,0.0,27552.5,27900.0,337.845,11.7073,347.5,False,0,0,0.00035835669064748196,0.005952905611294643
node[3773],15.7353,0.0,27552.5,27743.5,352.917,996.2660000000001,190.5,True,38,0,5.227317872703411,5.683158029454297
node[3774],15.7969,0.0,27552.5,27850.0,620.5169999999999,1732.08,297.0,True,39,0,5.809860662626263,5.854903891450025
node[3775],16.8242,-3.32683,27553.0,27878.5,484.83,868.181,325.0,True,40,0,2.6544316966153847,3.6372537233803843
node[3776],21.2275,0.0,27553.5,27723.5,361.219,1061.76,169.5,True,34,0,6.258593674631268,6.380670330736065
node[3777],15.578,0.0,27553.5,27700.5,249.68099999999998,633.1990000000001,146.5,True,3,0,4.3370829,4.817503323280592
node[3778],16.7131,-1.9288599999999998,27553.5,27900.0,451.194,548.181,346.5,False,34,0,1.5686939181818185,3.2975141041208746
node[3779],9.96371,0.0,27554.0,27900.0,439.73900000000003,516.131,346.0,False,50,0,1.4907634702312138,2.327718985869999
node[377],16.25,0.0,27056.0,27209.0,273.565,635.304,152.5,True,7,0,4.151843087540984,5.687212117857029
node[3780],15.3153,-0.0701199,27554.5,27900.0,476.199,534.42,345.5,False,0,0,1.531277932561505,2.502544984617144
node[3781],21.1298,0.0,27554.5,27725.0,384.92900000000003,1057.82,170.0,True,34,0,6.257173787058824,6.411385984100821
node[3782],16.0,0.0,27554.5,27709.0,310.931,775.438,154.0,True,0,0,5.000797212012987,5.307598270701512
node[3783],11.0,0.0,27554.5,27900.0,456.43300000000005,645.351,345.5,False,36,0,1.853306452966715,2.499476075000156
node[3784],16.75,0.0,27554.5,27900.0,400.24300000000005,249.373,345.5,False,69,0,0.6693115179450072,2.722849001698708
node[3785],18.5803,0.0,27554.5,27768.0,445.582,1306.72,213.0,True,35,0,6.1149423258215965,6.537673904328484
node[3786],16.5,0.0,27554.5,27822.0,551.8290000000001,1562.51,267.0,True,0,0,5.615001271910113,6.0384917468145645
node[3787],18.9306,0.0,27555.0,27852.0,505.754,1011.58,296.5,True,0,0,3.4029968487352447,5.089367806809562
node[3788],17.8913,0.0,27555.0,27660.5,237.047,766.512,105.0,True,13,0,7.330604252857142,7.18573609917815
node[3789],18.9444,0.0,27555.0,27900.0,568.048,1088.07,345.0,False,44,0,3.12296619,4.714429375415638
node[378],16.3431,0.0,27056.0,27162.5,246.421,861.419,106.0,True,8,0,8.1222070754717,7.105423352282605
node[3790],11.0,0.0,27555.0,27900.0,354.102,111.162,345.0,False,69,0,0.32372686666666667,1.4778032418183629
node[3791],18.8993,0.0,27555.5,27668.5,249.766,779.273,112.5,True,15,0,6.9520423502222215,7.52443628475125
node[3792],1.19288,0.0,27556.0,27900.0,343.705,23.9292,344.0,False,0,0,0.024626010174418605,0.09212099825339241
