Module,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_maxSpeed,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_minSpeed,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_startTime,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_stopTime,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalDistance,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalTime
ProvidenciaExampleScenario.node[1516].veinsmobility,17.5219,0,27462.5,27526,225.997,891.671,63
ProvidenciaExampleScenario.node[1070].veinsmobility,16.1158,0,27332,27526.5,455.281,1469.54,194
ProvidenciaExampleScenario.node[1494].veinsmobility,17.5617,1.85039,27457,27526.5,185.428,767.999,69
ProvidenciaExampleScenario.node[1384].veinsmobility,16.25,0,27421.5,27527,224.326,510.875,105
ProvidenciaExampleScenario.node[1028].veinsmobility,18.2522,0,27314,27527.5,464.157,1305.82,213
ProvidenciaExampleScenario.node[1508].veinsmobility,18.5378,2.44022,27460.5,27527.5,191.593,771.45,66.5
ProvidenciaExampleScenario.node[1407].veinsmobility,15.65,0,27427.5,27528,205.377,649.078,100
ProvidenciaExampleScenario.node[1661].veinsmobility,16.9,6.9,27507,27528,84.2999,281.943,20.5
ProvidenciaExampleScenario.node[1533].veinsmobility,19.25,4.61058,27467.5,27528,198.625,785.867,60
ProvidenciaExampleScenario.node[1484].veinsmobility,15.8248,1.92922,27455,27528,192.941,856.896,72.5
ProvidenciaExampleScenario.node[1088].veinsmobility,19.25,0,27336,27528.5,445.653,1297.2,192
ProvidenciaExampleScenario.node[1519].veinsmobility,16.4278,0,27463,27528.5,246.585,882.417,65
ProvidenciaExampleScenario.node[585].veinsmobility,15.5,0,27180,27529,677.773,1927.51,348.5
ProvidenciaExampleScenario.node[935].veinsmobility,15.0988,0,27283,27529,530.576,1847.04,245.5
ProvidenciaExampleScenario.node[1468].veinsmobility,15,1.7503,27450.5,27529,229.235,874.098,78
ProvidenciaExampleScenario.node[1571].veinsmobility,18.3594,5.4,27477,27529.5,176.687,768.483,52
ProvidenciaExampleScenario.node[1511].veinsmobility,15.5,0,27461.5,27530,172.644,482.36,68
ProvidenciaExampleScenario.node[1588].veinsmobility,20.2216,6.9,27482.5,27530.5,179.333,771.536,47.5
ProvidenciaExampleScenario.node[1190].veinsmobility,18.4495,0,27361.5,27531,418.278,1300.32,169
ProvidenciaExampleScenario.node[1615].veinsmobility,15.5348,5.5,27491,27531.5,116.965,497.948,40
ProvidenciaExampleScenario.node[1238].veinsmobility,19.4,0,27376,27531.5,390.145,1300.72,155
ProvidenciaExampleScenario.node[1521].veinsmobility,16.25,3.76703,27464,27532,211.707,766.482,67.5
ProvidenciaExampleScenario.node[1598].veinsmobility,15.8202,3.52058,27485,27532,135.56,487.781,46.5
ProvidenciaExampleScenario.node[1529].veinsmobility,16.3636,4.94026,27467,27532.5,212.222,875.409,65
ProvidenciaExampleScenario.node[1513].veinsmobility,16.4992,5.00964,27461.5,27532.5,210.816,870.696,70.5
ProvidenciaExampleScenario.node[1440].veinsmobility,16.9,0,27438,27533,198.993,644.739,94.5
ProvidenciaExampleScenario.node[1266].veinsmobility,19.4,0,27387,27533,392.176,1303.54,145.5
ProvidenciaExampleScenario.node[1593].veinsmobility,18,5.14427,27483.5,27533,169.6,769.85,49
ProvidenciaExampleScenario.node[1054].veinsmobility,16.7568,-2.52064,27325.5,27533.5,514.294,1473.67,207.5
ProvidenciaExampleScenario.node[1560].veinsmobility,15.65,0,27475,27533.5,143.38,490.202,58
ProvidenciaExampleScenario.node[1344].veinsmobility,19.5,0,27410.5,27535,306.622,955.077,124
ProvidenciaExampleScenario.node[1100].veinsmobility,16.7617,0,27339.5,27535,467.366,1473.38,195
ProvidenciaExampleScenario.node[580].veinsmobility,16.4043,0,27180,27535.5,687.993,1939.06,355
ProvidenciaExampleScenario.node[1359].veinsmobility,15.65,0,27414.5,27535.5,254.388,744.659,120.5
ProvidenciaExampleScenario.node[1294].veinsmobility,18.5116,0,27395.5,27535.5,362.882,1300.71,139.5
ProvidenciaExampleScenario.node[1457].veinsmobility,16.063,0,27445,27535.5,231.468,861.364,90
ProvidenciaExampleScenario.node[1177].veinsmobility,15.5056,0,27360,27536.5,337.219,1039.4,176
ProvidenciaExampleScenario.node[1613].veinsmobility,19.0231,6.9,27490,27537.5,174.7,765.092,47
ProvidenciaExampleScenario.node[1387].veinsmobility,19.25,0,27421.5,27538,304.36,972.618,116
ProvidenciaExampleScenario.node[1681].veinsmobility,18.15,6.02934,27513,27538.5,86.2745,342.35,25
ProvidenciaExampleScenario.node[1618].veinsmobility,18.9382,6.9,27491,27538.5,173.409,764.219,47
ProvidenciaExampleScenario.node[1622].veinsmobility,19.3475,6.9,27491.5,27539,183.747,780.172,47
ProvidenciaExampleScenario.node[1169].veinsmobility,16.25,0,27360,27540,417.45,1130.44,179.5
ProvidenciaExampleScenario.node[907].veinsmobility,17.1,0,27275,27540,528.255,1325.97,264.5
ProvidenciaExampleScenario.node[1405].veinsmobility,19.5208,0,27426.5,27540,307.4,978.831,113
ProvidenciaExampleScenario.node[1625].veinsmobility,18.9807,6.9,27492.5,27541,175.771,775.029,48
ProvidenciaExampleScenario.node[1585].veinsmobility,15.4383,3.85171,27481.5,27542,177.458,692.119,60
ProvidenciaExampleScenario.node[1216].veinsmobility,16.3192,0,27369.5,27542,402.072,1304.36,172
ProvidenciaExampleScenario.node[1302].veinsmobility,16.0195,0,27398.5,27542.5,338.333,1158.36,143.5
ProvidenciaExampleScenario.node[584].veinsmobility,15.5333,-0.399994,27180,27543,688.72,1952,362.5
ProvidenciaExampleScenario.node[1612].veinsmobility,16.25,6.9,27490,27543.5,177.657,748.37,53
ProvidenciaExampleScenario.node[1577].veinsmobility,15,3.5,27479,27543.5,187.896,862.5,64
ProvidenciaExampleScenario.node[1597].veinsmobility,15.388,3.5,27484.5,27543.5,187.061,816.331,58.5
ProvidenciaExampleScenario.node[1638].veinsmobility,19.5748,6.9,27497.5,27544,184.632,767.746,46
ProvidenciaExampleScenario.node[1584].veinsmobility,19,5.5,27481.5,27544.5,213.412,854.866,62.5
ProvidenciaExampleScenario.node[1349].veinsmobility,17.024,0,27411,27544.5,329.299,1127.96,133
ProvidenciaExampleScenario.node[1583].veinsmobility,15.7883,0,27480.5,27545,190.217,690.04,64
ProvidenciaExampleScenario.node[1271].veinsmobility,22.6772,-8.13159,27388,27546,383.181,685.449,157.5
ProvidenciaExampleScenario.node[1640].veinsmobility,19.41,6.9,27498,27546,184.945,786.882,47.5
ProvidenciaExampleScenario.node[1562].veinsmobility,19.25,5.5,27475.5,27547,253.339,989.259,71
ProvidenciaExampleScenario.node[905].veinsmobility,15.65,0,27274.5,27547,524.924,1309.31,272
ProvidenciaExampleScenario.node[1281].veinsmobility,21.0537,-7.9896,27391.5,27547,385.349,681.502,155
ProvidenciaExampleScenario.node[1367].veinsmobility,19.25,0,27417,27547,378.162,1299.76,129.5
ProvidenciaExampleScenario.node[1646].veinsmobility,19.25,6.59464,27499.5,27548,183.216,784.591,48
ProvidenciaExampleScenario.node[1318].veinsmobility,20.4703,0,27403.5,27549,304.656,690.157,145
ProvidenciaExampleScenario.node[1604].veinsmobility,16.25,0,27485.5,27549,212.64,846.081,63
ProvidenciaExampleScenario.node[1502].veinsmobility,17.8276,0,27459,27550,236.496,678.001,90.5
ProvidenciaExampleScenario.node[1381].veinsmobility,19.9587,0,27420.5,27552,419.479,1298.11,131
ProvidenciaExampleScenario.node[1663].veinsmobility,19.25,6.9,27507,27553.5,184.106,768.624,46
ProvidenciaExampleScenario.node[1393].veinsmobility,19.7953,0,27423.5,27554,404.252,1298.1,130
ProvidenciaExampleScenario.node[1389].veinsmobility,16.9181,0,27422.5,27554.5,339.006,1049.7,131.5
ProvidenciaExampleScenario.node[1415].veinsmobility,19.2636,0,27428.5,27554.5,382.989,1303.81,125.5
ProvidenciaExampleScenario.node[1162].veinsmobility,17.25,0,27357,27555,389.51,1102.71,197.5
ProvidenciaExampleScenario.node[1665].veinsmobility,19.25,6.9,27508,27555,179.591,764.055,46.5
ProvidenciaExampleScenario.node[1317].veinsmobility,17.5213,0,27403.5,27555.5,362.766,1050.72,151.5
ProvidenciaExampleScenario.node[1596].veinsmobility,16.5,0,27484,27556.5,216.66,867.721,72
ProvidenciaExampleScenario.node[1245].veinsmobility,16.24,0,27378,27557,292.909,818.246,178.5
ProvidenciaExampleScenario.node[1402].veinsmobility,16.3897,0,27426.5,27557,314.598,1052.46,130
ProvidenciaExampleScenario.node[1152].veinsmobility,18.9076,0,27352,27559,460.472,1140.51,206.5
ProvidenciaExampleScenario.node[1676].veinsmobility,19.6173,6.9,27512.5,27559,184.327,767.221,46
ProvidenciaExampleScenario.node[1685].veinsmobility,19.9533,6.9,27514,27560,190.312,771.214,45.5
ProvidenciaExampleScenario.node[1743].veinsmobility,21.25,6.9,27532,27561.5,137.895,467.243,29
ProvidenciaExampleScenario.node[1104].veinsmobility,17.2749,0,27340,27562,363.796,940.444,221.5
ProvidenciaExampleScenario.node[1083].veinsmobility,16.25,0,27334.5,27562,379.354,1065.83,227
ProvidenciaExampleScenario.node[1756].veinsmobility,18.799,5.98142,27537.5,27562.5,86.4334,333.982,24.5
ProvidenciaExampleScenario.node[1221].veinsmobility,15.65,0,27370.5,27564,340.306,1009.8,193
ProvidenciaExampleScenario.node[1429].veinsmobility,19.1864,0,27434.5,27564.5,326.003,1057.78,129.5
ProvidenciaExampleScenario.node[1343].veinsmobility,18.5,-5.67951,27410.5,27564.5,376.847,994.835,153.5
ProvidenciaExampleScenario.node[1550].veinsmobility,19.25,0,27471.5,27565.5,237.01,792.173,93.5
ProvidenciaExampleScenario.node[1131].veinsmobility,15.85,0,27346.5,27566,366.493,1069.89,219
ProvidenciaExampleScenario.node[1057].veinsmobility,19.062,0,27326,27566,550.7,1567.27,239.5
ProvidenciaExampleScenario.node[808].veinsmobility,19.4467,0,27247,27566.5,700.099,2292.01,319
ProvidenciaExampleScenario.node[1033].veinsmobility,18.7777,0,27315.5,27566.5,549.873,1568.72,250.5
ProvidenciaExampleScenario.node[1436].veinsmobility,16.25,0,27436.5,27567,268.071,640.438,130
ProvidenciaExampleScenario.node[1536].veinsmobility,19.25,0,27468,27567,281.801,986.13,98.5
ProvidenciaExampleScenario.node[1087].veinsmobility,21.0431,0,27335.5,27567.5,460.155,1147.37,231.5
ProvidenciaExampleScenario.node[1348].veinsmobility,15.65,0,27411,27567.5,265.208,939.991,156
ProvidenciaExampleScenario.node[1406].veinsmobility,15,0,27427,27567.5,254.897,637.034,140
ProvidenciaExampleScenario.node[1465].veinsmobility,15.85,0,27449.5,27567.5,241.773,639.384,117.5
ProvidenciaExampleScenario.node[1006].veinsmobility,19.3945,0,27306.5,27567.5,593.142,1588.18,260.5
ProvidenciaExampleScenario.node[1312].veinsmobility,16.5247,0,27401.5,27568,340.666,1078.81,166
ProvidenciaExampleScenario.node[1269].veinsmobility,16.25,0,27387.5,27568.5,444.794,1564.42,180.5
ProvidenciaExampleScenario.node[749].veinsmobility,16,0,27231.5,27568.5,664.986,2045.52,336.5
ProvidenciaExampleScenario.node[1331].veinsmobility,18.4352,0,27407,27569,363.537,1208.88,161.5
ProvidenciaExampleScenario.node[1568].veinsmobility,15.85,0,27476.5,27569,211.722,634.759,92
ProvidenciaExampleScenario.node[1512].veinsmobility,15.3712,0,27461.5,27569,233.458,641.378,107
ProvidenciaExampleScenario.node[1602].veinsmobility,16.2005,0,27485.5,27569,206.77,636.285,83
ProvidenciaExampleScenario.node[1392].veinsmobility,19.25,0,27423,27569.5,332.62,1146.72,146
ProvidenciaExampleScenario.node[1101].veinsmobility,18.3195,0,27339.5,27569.5,488.483,1566.89,229.5
ProvidenciaExampleScenario.node[1077].veinsmobility,22.3072,-1.20155,27333,27570,480.419,1140.46,236.5
ProvidenciaExampleScenario.node[1249].veinsmobility,16.2667,0,27380,27570,339.099,1021.28,189.5
ProvidenciaExampleScenario.node[1386].veinsmobility,17.1,0,27421.5,27570,316.003,1051.48,148
ProvidenciaExampleScenario.node[1186].veinsmobility,18.7161,0,27360.5,27570,489.067,1539.67,209
ProvidenciaExampleScenario.node[1621].veinsmobility,16.8361,0,27491.5,27570.5,210.503,639.789,78.5
ProvidenciaExampleScenario.node[803].veinsmobility,16,0,27245,27570.5,638.904,1807.9,325
ProvidenciaExampleScenario.node[1108].veinsmobility,16.4543,0,27341,27570.5,456.108,1328.63,229
ProvidenciaExampleScenario.node[1052].veinsmobility,18.1934,0,27325,27570.5,525.117,1580.11,245
ProvidenciaExampleScenario.node[1606].veinsmobility,16.25,0,27486.5,27571,205.853,640.204,84
ProvidenciaExampleScenario.node[1488].veinsmobility,15.85,0,27455.5,27571,236.85,649.555,115
ProvidenciaExampleScenario.node[1227].veinsmobility,22.5,0,27372,27571.5,451.785,1106.24,199
ProvidenciaExampleScenario.node[1279].veinsmobility,20.0334,0,27390.5,27572,423.655,1159.13,181
ProvidenciaExampleScenario.node[1403].veinsmobility,15.75,0,27426.5,27572.5,293.899,1058.73,145.5
ProvidenciaExampleScenario.node[1644].veinsmobility,16.4222,0,27499.5,27572.5,187.28,638.209,72.5
ProvidenciaExampleScenario.node[1647].veinsmobility,16.931,0,27500,27572.5,199.869,658.289,72
ProvidenciaExampleScenario.node[1659].veinsmobility,17.0569,0,27506,27572.5,181.372,638.759,66
ProvidenciaExampleScenario.node[1092].veinsmobility,16.1597,0,27337,27572.5,449.432,1305.45,235
ProvidenciaExampleScenario.node[1246].veinsmobility,18.1792,0,27378.5,27572.5,439.699,1577.53,193.5
ProvidenciaExampleScenario.node[1300].veinsmobility,17.6171,0,27398.5,27573.5,385.037,1281.46,174.5
ProvidenciaExampleScenario.node[1303].veinsmobility,17.6655,0,27399,27573.5,388.509,1106,174
ProvidenciaExampleScenario.node[1154].veinsmobility,16.25,0,27352.5,27573.5,376.287,1055.51,220.5
ProvidenciaExampleScenario.node[1118].veinsmobility,15.0563,0,27343.5,27573.5,449.527,1291.63,229.5
ProvidenciaExampleScenario.node[1683].veinsmobility,15.8608,1.70264,27514,27574.5,169.647,639.531,60
ProvidenciaExampleScenario.node[1655].veinsmobility,16.25,1.23272,27505,27574.5,172.033,637.788,69
ProvidenciaExampleScenario.node[257].veinsmobility,22.566,0,27081,27574.5,961.576,2429.72,493
ProvidenciaExampleScenario.node[1477].veinsmobility,15.0988,0,27453.5,27575,253.769,1033.02,121
ProvidenciaExampleScenario.node[1555].veinsmobility,16.9776,0,27473.5,27575.5,252.952,924.377,101.5
ProvidenciaExampleScenario.node[1133].veinsmobility,16.25,0,27347,27576,533.318,1739.57,228.5
ProvidenciaExampleScenario.node[895].veinsmobility,22.5,0,27270,27577,745.629,2404.46,306.5
ProvidenciaExampleScenario.node[1729].veinsmobility,15,6.9,27527,27577.5,144.532,635.998,50
ProvidenciaExampleScenario.node[1551].veinsmobility,16.25,0,27471.5,27579,292.625,894.025,107
ProvidenciaExampleScenario.node[1086].veinsmobility,21.25,0,27335.5,27579.5,516.494,1430.25,243.5
ProvidenciaExampleScenario.node[1361].veinsmobility,16.25,0,27415.5,27580,421.606,1325.83,164
ProvidenciaExampleScenario.node[1478].veinsmobility,15.4438,0,27453.5,27580,285.032,894.555,126
ProvidenciaExampleScenario.node[1582].veinsmobility,15.75,0,27480,27580.5,215.898,678.99,100
ProvidenciaExampleScenario.node[1166].veinsmobility,16.25,0,27359,27580.5,445.218,1325.9,221
ProvidenciaExampleScenario.node[1543].veinsmobility,16.3997,0,27469,27581,254.294,691.692,111.5
ProvidenciaExampleScenario.node[1624].veinsmobility,21.0382,0,27492,27581.5,248.456,642.056,89
ProvidenciaExampleScenario.node[1206].veinsmobility,17.5091,0,27366,27582.5,442.5,1276.32,216
ProvidenciaExampleScenario.node[1620].veinsmobility,15.8853,0,27491,27584,238.799,870.284,92.5
ProvidenciaExampleScenario.node[1354].veinsmobility,22.5,0,27413,27584.5,438.138,1328.26,171
ProvidenciaExampleScenario.node[1107].veinsmobility,15.61,0,27341,27585,546.379,1979.53,243.5
ProvidenciaExampleScenario.node[596].veinsmobility,15.65,0,27181.5,27585,772.165,1860.12,403
ProvidenciaExampleScenario.node[1576].veinsmobility,16.25,0,27478.5,27585.5,222.529,653.096,106.5
ProvidenciaExampleScenario.node[1209].veinsmobility,20.6006,0,27367,27586,539.196,1345.12,218.5
ProvidenciaExampleScenario.node[967].veinsmobility,16.25,0,27294.5,27586,622.899,1949.41,291
ProvidenciaExampleScenario.node[1424].veinsmobility,16.0748,0,27431.5,27586.5,293.71,612.974,154.5
ProvidenciaExampleScenario.node[735].veinsmobility,23.0599,0,27226.5,27587,811.799,2335.31,360
ProvidenciaExampleScenario.node[1476].veinsmobility,15.65,0,27453,27587,288.272,989.318,133.5
ProvidenciaExampleScenario.node[1453].veinsmobility,16.25,0,27444.5,27588.5,321.48,884.077,143.5
ProvidenciaExampleScenario.node[854].veinsmobility,16.325,0,27261,27588.5,676.263,1854.78,327
ProvidenciaExampleScenario.node[1479].veinsmobility,20,0,27454,27589,353.525,1273.17,134.5
ProvidenciaExampleScenario.node[1306].veinsmobility,15.65,0,27399.5,27589,468.929,1950.82,189
ProvidenciaExampleScenario.node[1459].veinsmobility,15.1453,0,27445,27589.5,271.507,611.304,144
ProvidenciaExampleScenario.node[1289].veinsmobility,16.75,0,27394.5,27590,353.929,905.242,195
ProvidenciaExampleScenario.node[956].veinsmobility,16.25,0,27290,27591,626.278,1626.7,300.5
ProvidenciaExampleScenario.node[1517].veinsmobility,14.8409,0,27463,27591,262.133,988.993,127.5
ProvidenciaExampleScenario.node[1609].veinsmobility,16.25,0,27489,27592,231.674,673.439,102.5
ProvidenciaExampleScenario.node[1423].veinsmobility,15.65,-1.94044,27431.5,27592.5,353.417,1042.74,160.5
ProvidenciaExampleScenario.node[1639].veinsmobility,16,0,27497.5,27593,265.819,844.035,95
ProvidenciaExampleScenario.node[1419].veinsmobility,17.0411,0,27430,27593,370.718,1088.72,162.5
ProvidenciaExampleScenario.node[1473].veinsmobility,16.25,0,27452,27593.5,315.141,894.099,141
ProvidenciaExampleScenario.node[955].veinsmobility,16.25,0,27290,27593.5,643.635,1856.98,303
ProvidenciaExampleScenario.node[1619].veinsmobility,16,0,27491,27593.5,275.209,873.206,102
ProvidenciaExampleScenario.node[1048].veinsmobility,16.25,0,27324,27594,583.586,1854.56,269.5
ProvidenciaExampleScenario.node[913].veinsmobility,16.25,-0.643575,27276.5,27594.5,557.906,1331.49,317.5
ProvidenciaExampleScenario.node[1434].veinsmobility,22.4819,0,27436,27594.5,374.585,1061.25,158
ProvidenciaExampleScenario.node[1650].veinsmobility,21,0,27501,27594.5,252.504,691.897,93
ProvidenciaExampleScenario.node[1623].veinsmobility,16.25,0,27492,27594.5,224.885,688.393,102
ProvidenciaExampleScenario.node[1027].veinsmobility,15.2563,0,27313.5,27594.5,596.69,1578.76,280.5
ProvidenciaExampleScenario.node[1357].veinsmobility,19.6825,0,27413.5,27594.5,351.09,847.013,180.5
ProvidenciaExampleScenario.node[1937].veinsmobility,15.65,6.9,27586,27595,38.2119,105.201,8.5
ProvidenciaExampleScenario.node[1262].veinsmobility,22.5,0,27384,27595.5,548.948,1239.9,211
ProvidenciaExampleScenario.node[1398].veinsmobility,15.9789,0,27425,27595.5,379.801,1072.26,170
ProvidenciaExampleScenario.node[1482].veinsmobility,15.4584,0,27454.5,27595.5,326.509,1084.73,140.5
ProvidenciaExampleScenario.node[1060].veinsmobility,16.4636,0,27327,27596,559.319,1593.56,268.5
ProvidenciaExampleScenario.node[1643].veinsmobility,16.25,0,27499,27596,215.717,673.999,96.5
ProvidenciaExampleScenario.node[1493].veinsmobility,16.0704,0,27456.5,27596,324.16,1038.28,139
ProvidenciaExampleScenario.node[1751].veinsmobility,20.4583,1.45102,27535,27596.5,211.034,680.261,61
ProvidenciaExampleScenario.node[1025].veinsmobility,15.1884,0,27313,27596.5,580.188,1570.8,283
ProvidenciaExampleScenario.node[1549].veinsmobility,16.3852,0,27471.5,27596.5,341.225,1069.02,124.5
ProvidenciaExampleScenario.node[1337].veinsmobility,20.6506,0,27408.5,27597,382.732,1072.15,188
ProvidenciaExampleScenario.node[1136].veinsmobility,16.25,-1.17992,27348,27597.5,485.528,1283.09,249
ProvidenciaExampleScenario.node[1713].veinsmobility,16.9,0,27522.5,27597.5,200.088,673.651,74.5
ProvidenciaExampleScenario.node[1546].veinsmobility,15.65,0,27470.5,27597.5,308.616,1065.14,126.5
ProvidenciaExampleScenario.node[1642].veinsmobility,16.1597,0,27499,27597.5,278.764,999.039,98
ProvidenciaExampleScenario.node[1734].veinsmobility,16.2693,0,27529.5,27598,222.921,785.456,68
ProvidenciaExampleScenario.node[1372].veinsmobility,21.4672,0,27419,27598.5,376.912,1059.22,179
ProvidenciaExampleScenario.node[1330].veinsmobility,22.25,0,27407,27598.5,425.178,1071.4,191
ProvidenciaExampleScenario.node[522].veinsmobility,15.65,0,27163.5,27598.5,823.34,1849.77,434.5
ProvidenciaExampleScenario.node[1466].veinsmobility,16.6048,0,27449.5,27598.5,330.528,1046.39,148.5
ProvidenciaExampleScenario.node[614].veinsmobility,15.707,0,27187.5,27599,773.481,1867.19,411
ProvidenciaExampleScenario.node[1212].veinsmobility,16.3455,0,27368,27599.5,522.997,1761.95,231
ProvidenciaExampleScenario.node[1668].veinsmobility,17.9009,0,27509.5,27599.5,218.468,683.411,89.5
ProvidenciaExampleScenario.node[1716].veinsmobility,16.5,2.40839,27523,27599.5,250.168,829.486,76
ProvidenciaExampleScenario.node[1400].veinsmobility,21.3689,0,27425.5,27600,366.052,1070.63,174
ProvidenciaExampleScenario.node[1385].veinsmobility,22.7733,-0.748753,27421.5,27600,398.411,1070.87,178
ProvidenciaExampleScenario.node[1295].veinsmobility,15.5709,0,27396,27600,479.032,1755.75,203.5
ProvidenciaExampleScenario.node[1671].veinsmobility,15,0.964338,27510,27601,245.346,887.938,90.5
ProvidenciaExampleScenario.node[1794].veinsmobility,19.1133,4.59723,27546.5,27601.5,187.817,675.519,54.5
ProvidenciaExampleScenario.node[1728].veinsmobility,15.5,0,27526.5,27601.5,175.866,654.133,74.5
