Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_maxSpeed,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_minSpeed,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_startTime,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_stopTime,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalDistance,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalTime
ProvidenciaExampleScenario.node[11530].veinsmobility,13.65,0,31027.5,34200,3165.59,546.264,3172.5
ProvidenciaExampleScenario.node[11531].veinsmobility,11.9,0,31028.5,34200,3125.57,214.149,3171.5
ProvidenciaExampleScenario.node[11532].veinsmobility,15.5931,0,31029,34200,3146.41,427.847,3171
ProvidenciaExampleScenario.node[11536].veinsmobility,15.65,0,31031.5,34200,3142.51,251.322,3168.5
ProvidenciaExampleScenario.node[11540].veinsmobility,21,0,31033.5,34200,3185.53,449.094,3166.5
ProvidenciaExampleScenario.node[11541].veinsmobility,2.84758,0,31033.5,34200,3085.18,46.1209,3166.5
ProvidenciaExampleScenario.node[11542].veinsmobility,15.0109,0,31034.5,34200,3119,213.254,3165.5
ProvidenciaExampleScenario.node[11545].veinsmobility,15.5,0,31035.5,34200,3117.49,222.187,3164.5
ProvidenciaExampleScenario.node[11549].veinsmobility,15.7041,0,31038,34200,3124.66,279.087,3162
ProvidenciaExampleScenario.node[11550].veinsmobility,15.65,0,31038.5,34200,3115.37,245.389,3161.5
ProvidenciaExampleScenario.node[11551].veinsmobility,14.3952,0,31040,34200,3111.34,142.379,3160
ProvidenciaExampleScenario.node[11556].veinsmobility,15.3384,0,31043.5,34200,3111.11,192.957,3156.5
ProvidenciaExampleScenario.node[11557].veinsmobility,11.9,0,31044,34200,3090.05,112.353,3156
ProvidenciaExampleScenario.node[11558].veinsmobility,21,0,31044.5,34200,3180.33,466.748,3155.5
ProvidenciaExampleScenario.node[11559].veinsmobility,15.3823,0,31045.5,34200,3115.77,250.236,3154.5
ProvidenciaExampleScenario.node[11560].veinsmobility,13.6905,0,31046,34200,3106.29,265.797,3154
ProvidenciaExampleScenario.node[11561].veinsmobility,3.16909,0,31047,34200,3068.97,15.3244,3153
ProvidenciaExampleScenario.node[11562].veinsmobility,21,0,31047.5,34200,3171.35,487.507,3152.5
ProvidenciaExampleScenario.node[11563].veinsmobility,16.079,0,31047.5,34200,3132.9,380.379,3152.5
ProvidenciaExampleScenario.node[11566].veinsmobility,13.4929,0,31049.5,34200,3107.68,242.838,3150.5
ProvidenciaExampleScenario.node[11567].veinsmobility,21.1368,0,31050.5,34200,3185.27,471.719,3149.5
ProvidenciaExampleScenario.node[11568].veinsmobility,16.25,0,31051,34200,3182.37,619.413,3149
ProvidenciaExampleScenario.node[11573].veinsmobility,15.419,0,31055.5,34200,3121.14,390.99,3144.5
ProvidenciaExampleScenario.node[11577].veinsmobility,15,0,31056.5,34200,3095.83,235.213,3143.5
ProvidenciaExampleScenario.node[11578].veinsmobility,20.7049,0,31056.5,34200,3169.34,460.301,3143.5
ProvidenciaExampleScenario.node[11580].veinsmobility,11.9,0,31058,34200,3075.73,105.906,3142
ProvidenciaExampleScenario.node[11582].veinsmobility,21.1238,0,31058,34200,3169.19,453.682,3142
ProvidenciaExampleScenario.node[11584].veinsmobility,16.25,0,31059,34200,3124.8,292.033,3141
ProvidenciaExampleScenario.node[11586].veinsmobility,14.6711,0,31060.5,34200,3090.51,237.09,3139.5
ProvidenciaExampleScenario.node[11588].veinsmobility,18.3077,0,31061,34200,3166.54,528.446,3139
ProvidenciaExampleScenario.node[11589].veinsmobility,3.5,0,31062,34200,3054.59,30.2093,3138
ProvidenciaExampleScenario.node[11590].veinsmobility,8.32438,0,31062.5,34200,3075.41,182.912,3137.5
ProvidenciaExampleScenario.node[11591].veinsmobility,2.21618,0,31063,34200,3051.94,4.15537,3137
ProvidenciaExampleScenario.node[11592].veinsmobility,8.35962,0,31064,34200,3073.92,174.477,3136
ProvidenciaExampleScenario.node[11594].veinsmobility,12.5069,0,31064,34200,3081.21,199.388,3136
ProvidenciaExampleScenario.node[11595].veinsmobility,19.5163,0,31064.5,34200,3156.53,444.753,3135.5
ProvidenciaExampleScenario.node[11596].veinsmobility,15.0862,0,31065.5,34200,3089.61,182.159,3134.5
ProvidenciaExampleScenario.node[11600].veinsmobility,15.65,0,31069,34200,3135.26,515.387,3131
ProvidenciaExampleScenario.node[11601].veinsmobility,13.9,0,31069.5,34200,3074.67,99.7625,3130.5
ProvidenciaExampleScenario.node[11604].veinsmobility,10.5247,0,31070.5,34200,3067.13,150.185,3129.5
ProvidenciaExampleScenario.node[11605].veinsmobility,14.7405,0,31070.5,34200,3090.65,189.41,3129.5
ProvidenciaExampleScenario.node[11607].veinsmobility,15.45,0,31072,34200,3129.36,413.502,3128
ProvidenciaExampleScenario.node[11608].veinsmobility,16.25,0,31072,34200,3269.03,1053.84,3128
ProvidenciaExampleScenario.node[11609].veinsmobility,13.5267,0,31072.5,34200,3139.39,515.875,3127.5
ProvidenciaExampleScenario.node[11610].veinsmobility,8.22678,0,31073,34200,3052.47,106.894,3127
ProvidenciaExampleScenario.node[11612].veinsmobility,11.6331,0,31073,34200,3075.65,209.718,3127
ProvidenciaExampleScenario.node[11613].veinsmobility,9.9,0,31073.5,34200,3063.3,157.893,3126.5
ProvidenciaExampleScenario.node[11614].veinsmobility,14.5647,-0.24514,31073.5,34200,3156.2,543.904,3126.5
ProvidenciaExampleScenario.node[11615].veinsmobility,14.1188,0,31074,34200,3075.13,180.71,3126
ProvidenciaExampleScenario.node[11617].veinsmobility,16.85,0,31074.5,34200,3135.16,391.562,3125.5
ProvidenciaExampleScenario.node[11618].veinsmobility,15.7469,0,31075,34200,3118.66,405.184,3125
ProvidenciaExampleScenario.node[11622].veinsmobility,11,0,31077,34200,3076.04,244.922,3123
ProvidenciaExampleScenario.node[11624].veinsmobility,16.3237,-0.378019,31077.5,34200,3116.26,387.418,3122.5
ProvidenciaExampleScenario.node[11627].veinsmobility,15.6435,0,31079,34200,3116.3,394.16,3121
ProvidenciaExampleScenario.node[11628].veinsmobility,6.55681,0,31079,34200,3046.07,93.2958,3121
ProvidenciaExampleScenario.node[11630].veinsmobility,13.5534,0,31080,34200,3136.27,509.57,3120
ProvidenciaExampleScenario.node[11631].veinsmobility,15.3,0,31080,34200,3152.11,664.771,3120
ProvidenciaExampleScenario.node[11632].veinsmobility,15.05,0,31080,34200,3155.24,683.449,3120
ProvidenciaExampleScenario.node[11633].veinsmobility,10.829,0,31080.5,34200,3070.36,232.171,3119.5
ProvidenciaExampleScenario.node[11634].veinsmobility,21.7005,0,31080.5,34200,3156.71,481.17,3119.5
ProvidenciaExampleScenario.node[11635].veinsmobility,2.94601,0,31081,34200,3036.23,26.1585,3119
ProvidenciaExampleScenario.node[11636].veinsmobility,11.0341,0,31081.5,34200,3060.2,138.469,3118.5
ProvidenciaExampleScenario.node[11638].veinsmobility,10.15,0,31082.5,34200,3048.47,93.0387,3117.5
ProvidenciaExampleScenario.node[11639].veinsmobility,3.25791,0,31083,34200,3036,33.5389,3117
ProvidenciaExampleScenario.node[11641].veinsmobility,1.87529,0,31084.5,34200,3034.6,22.2082,3115.5
ProvidenciaExampleScenario.node[11645].veinsmobility,14.7418,0,31086.5,34200,3092.44,372.318,3113.5
ProvidenciaExampleScenario.node[11646].veinsmobility,20.0977,0,31086.5,34200,3119.4,456.563,3113.5
ProvidenciaExampleScenario.node[11647].veinsmobility,15.9199,0,31087.5,34200,3104.62,378.084,3112.5
ProvidenciaExampleScenario.node[11648].veinsmobility,15.65,0,31089,34200,3124.81,513.086,3111
ProvidenciaExampleScenario.node[11651].veinsmobility,22.2614,0,31092,34200,3106.44,448.404,3108
ProvidenciaExampleScenario.node[11653].veinsmobility,2.64743,0,31094.5,34200,3022.67,9.52223,3105.5
ProvidenciaExampleScenario.node[11655].veinsmobility,15.3425,0,31097,34200,3082.12,374.5,3103
ProvidenciaExampleScenario.node[11656].veinsmobility,9.4,0,31097,34200,3030.1,86.7438,3103
ProvidenciaExampleScenario.node[11657].veinsmobility,19.8122,0,31097.5,34200,3121.74,525.829,3102.5
ProvidenciaExampleScenario.node[11659].veinsmobility,15.2655,0,31098.5,34200,3095.43,382.401,3101.5
ProvidenciaExampleScenario.node[11660].veinsmobility,9.9,0,31098.5,34200,3040.41,155.782,3101.5
ProvidenciaExampleScenario.node[11662].veinsmobility,11.6,0,31098.5,34200,3036,90.7349,3101.5
ProvidenciaExampleScenario.node[11663].veinsmobility,10.357,0,31101,34200,3032.34,96.1691,3099
ProvidenciaExampleScenario.node[11666].veinsmobility,19.7293,-0.359772,31101.5,34200,3128.16,533.251,3098.5
ProvidenciaExampleScenario.node[11667].veinsmobility,13.2602,0,31102.5,34200,3041.98,152.136,3097.5
ProvidenciaExampleScenario.node[11668].veinsmobility,14.75,0,31103,34200,3058.1,229.302,3097
ProvidenciaExampleScenario.node[11669].veinsmobility,20,0,31103,34200,3099.74,450.117,3097
ProvidenciaExampleScenario.node[11673].veinsmobility,20.2898,0,31103.5,34200,3107.84,436.207,3096.5
ProvidenciaExampleScenario.node[11674].veinsmobility,16.4641,0,31104,34200,3072.35,358.604,3096
ProvidenciaExampleScenario.node[11675].veinsmobility,15.7701,0,31106.5,34200,3063.51,367.106,3093.5
ProvidenciaExampleScenario.node[11677].veinsmobility,11.6,0,31106.5,34200,3028.44,84.3581,3093.5
ProvidenciaExampleScenario.node[11678].veinsmobility,15.2049,0,31107.5,34200,3060.34,369.618,3092.5
ProvidenciaExampleScenario.node[11679].veinsmobility,9.6,0,31107.5,34200,3023.92,83.4752,3092.5
ProvidenciaExampleScenario.node[11684].veinsmobility,20,0,31110.5,34200,3081.49,440.927,3089.5
ProvidenciaExampleScenario.node[11685].veinsmobility,10.65,0,31111,34200,3022.15,77.5451,3089
ProvidenciaExampleScenario.node[11687].veinsmobility,15.65,0,31112,34200,3073.69,359.987,3088
ProvidenciaExampleScenario.node[11689].veinsmobility,12.9,0,31112.5,34200,3044.93,224.284,3087.5
ProvidenciaExampleScenario.node[11690].veinsmobility,15.6,0,31113,34200,3054.54,277.279,3087
ProvidenciaExampleScenario.node[11691].veinsmobility,13.6852,0,31113,34200,3072.8,506.904,3087
ProvidenciaExampleScenario.node[11692].veinsmobility,16.1769,0,31113.5,34200,3102.42,541.91,3086.5
ProvidenciaExampleScenario.node[11693].veinsmobility,9.65,0,31115,34200,3016.5,66.1266,3085
ProvidenciaExampleScenario.node[11695].veinsmobility,15.4014,0,31116,34200,3084.82,408.696,3084
ProvidenciaExampleScenario.node[11697].veinsmobility,13.95,0,31117,34200,3028.48,152.971,3083
ProvidenciaExampleScenario.node[11698].veinsmobility,9.4,0,31118,34200,3012.74,125.691,3082
ProvidenciaExampleScenario.node[11700].veinsmobility,8.81485,0,31119,34200,3020.98,120.409,3081
ProvidenciaExampleScenario.node[11701].veinsmobility,11.7414,0,31119,34200,3028.32,153.057,3081
ProvidenciaExampleScenario.node[11702].veinsmobility,13.85,0,31120.5,34200,3027.35,148.313,3079.5
ProvidenciaExampleScenario.node[11703].veinsmobility,15.85,0,31120.5,34200,3050.02,215.977,3079.5
ProvidenciaExampleScenario.node[11704].veinsmobility,14.9291,0,31122,34200,3042.82,274.311,3078
ProvidenciaExampleScenario.node[11705].veinsmobility,16.2477,0,31122.5,34200,3054.34,354.012,3077.5
ProvidenciaExampleScenario.node[11711].veinsmobility,18.671,0,31124.5,34200,3090.65,486.545,3075.5
ProvidenciaExampleScenario.node[11712].veinsmobility,12.6834,0,31124.5,34200,3015.25,163.508,3075.5
ProvidenciaExampleScenario.node[11713].veinsmobility,15.2754,0,31126.5,34200,3039.84,353.455,3073.5
ProvidenciaExampleScenario.node[11714].veinsmobility,9.88744,0,31127,34200,3004.71,130.583,3073
ProvidenciaExampleScenario.node[11717].veinsmobility,8.4,0,31128,34200,2999.77,54.4834,3072
ProvidenciaExampleScenario.node[11718].veinsmobility,12.4445,0,31128,34200,3017.11,194.922,3072
ProvidenciaExampleScenario.node[11723].veinsmobility,14.766,0,31130.5,34200,3033.05,346.91,3069.5
ProvidenciaExampleScenario.node[11724].veinsmobility,20.65,0,31130.5,34200,3082.71,480.067,3069.5
ProvidenciaExampleScenario.node[11727].veinsmobility,10.15,0,31134.5,34200,2995.28,86.5855,3065.5
ProvidenciaExampleScenario.node[11728].veinsmobility,9.4,0,31135.5,34200,2994.88,123.052,3064.5
ProvidenciaExampleScenario.node[11730].veinsmobility,7.53099,0,31136,34200,3002.14,226.434,3064
ProvidenciaExampleScenario.node[11732].veinsmobility,14.5443,0,31136.5,34200,3054.87,512.02,3063.5
ProvidenciaExampleScenario.node[11733].veinsmobility,11.3,0,31137,34200,3001.38,126.154,3063
ProvidenciaExampleScenario.node[11734].veinsmobility,8.95334,0,31137,34200,2994.95,117.293,3063
ProvidenciaExampleScenario.node[11735].veinsmobility,21.25,0,31137,34200,3056.54,444.007,3063
ProvidenciaExampleScenario.node[11737].veinsmobility,20,0,31137.5,34200,3059.76,429.536,3062.5
ProvidenciaExampleScenario.node[11740].veinsmobility,16.2,0,31140,34200,3087.72,647.412,3060
ProvidenciaExampleScenario.node[11741].veinsmobility,16.85,0,31140,34200,3092.62,662.816,3060
ProvidenciaExampleScenario.node[11742].veinsmobility,14.05,0,31140,34200,3045.72,431.701,3060
ProvidenciaExampleScenario.node[11743].veinsmobility,8.55,0,31140,34200,2997.71,123.815,3060
ProvidenciaExampleScenario.node[11744].veinsmobility,15.549,0,31140,34200,3089.53,659.864,3060
ProvidenciaExampleScenario.node[11745].veinsmobility,15.65,0,31140.5,34200,3014.94,205.123,3059.5
ProvidenciaExampleScenario.node[11746].veinsmobility,9.27201,0,31141.5,34200,2991.57,117.212,3058.5
ProvidenciaExampleScenario.node[11747].veinsmobility,11.1297,0,31143.5,34200,2999.85,215.592,3056.5
ProvidenciaExampleScenario.node[11751].veinsmobility,13.4605,0,31146,34200,2998.68,190.074,3054
ProvidenciaExampleScenario.node[11752].veinsmobility,8.4,0,31146.5,34200,2986.84,105.657,3053.5
ProvidenciaExampleScenario.node[11754].veinsmobility,16,0,31147.5,34200,3093.65,589.752,3052.5
ProvidenciaExampleScenario.node[11755].veinsmobility,11.123,0,31147.5,34200,2992.07,143.632,3052.5
ProvidenciaExampleScenario.node[11758].veinsmobility,21.9342,0,31148.5,34200,3049.64,420.18,3051.5
ProvidenciaExampleScenario.node[11760].veinsmobility,10.9689,0,31149,34200,2984.33,109.962,3051
ProvidenciaExampleScenario.node[11777].veinsmobility,0.553824,0,31157.5,34200,2962.36,3.36056,3042.5
ProvidenciaExampleScenario.node[11764].veinsmobility,8.4,0,31150.5,34200,2978.11,48.0329,3049.5
ProvidenciaExampleScenario.node[11765].veinsmobility,12.1,0,31151.5,34200,2983.84,114.081,3048.5
ProvidenciaExampleScenario.node[11766].veinsmobility,15,0,31153,34200,3031.91,348.097,3047
ProvidenciaExampleScenario.node[11771].veinsmobility,18.3734,0,31154.5,34200,3062.88,491.587,3045.5
ProvidenciaExampleScenario.node[11772].veinsmobility,8.4,0,31155,34200,2974.55,41.5739,3045
ProvidenciaExampleScenario.node[11773].veinsmobility,18.5,0,31155,34200,3067.75,438.304,3045
ProvidenciaExampleScenario.node[11774].veinsmobility,8.19855,0,31155.5,34200,2977.87,90.6602,3044.5
ProvidenciaExampleScenario.node[11778].veinsmobility,15.6353,0,31158,34200,3030.34,339.862,3042
ProvidenciaExampleScenario.node[11780].veinsmobility,16.2567,0,31160,34200,3026.45,346.186,3040
ProvidenciaExampleScenario.node[11785].veinsmobility,11.1121,0,31163,34200,2978.81,166.255,3037
ProvidenciaExampleScenario.node[11787].veinsmobility,18.15,0,31167,34200,3059.24,472.886,3033
ProvidenciaExampleScenario.node[11790].veinsmobility,13.5,0,31169,34200,3002.65,265.285,3031
ProvidenciaExampleScenario.node[11791].veinsmobility,14.9981,0,31170.5,34200,3010.46,341.519,3029.5
ProvidenciaExampleScenario.node[11792].veinsmobility,7.4,0,31170.5,34200,2961.49,62.3707,3029.5
ProvidenciaExampleScenario.node[11794].veinsmobility,19.2288,0,31170.5,34200,3029.13,419.202,3029.5
ProvidenciaExampleScenario.node[11798].veinsmobility,10.65,0,31172.5,34200,2959.85,101.26,3027.5
ProvidenciaExampleScenario.node[11800].veinsmobility,13.9983,0,31174.5,34200,3030.17,500.929,3025.5
ProvidenciaExampleScenario.node[11801].veinsmobility,2.66277,0,31175.5,34200,2944.17,13.0556,3024.5
ProvidenciaExampleScenario.node[11802].veinsmobility,13.2019,0,31176,34200,3019.09,469.098,3024
ProvidenciaExampleScenario.node[11803].veinsmobility,16.2052,0,31177.5,34200,3004.86,334.614,3022.5
ProvidenciaExampleScenario.node[11806].veinsmobility,11.3201,0,31177.5,34200,2963.66,154.43,3022.5
ProvidenciaExampleScenario.node[11809].veinsmobility,15.1,0,31180,34200,2993.45,334.567,3020
ProvidenciaExampleScenario.node[11811].veinsmobility,12.0523,0,31180,34200,3020.1,482.105,3020
ProvidenciaExampleScenario.node[11812].veinsmobility,8.84344,0,31181,34200,2947.95,96.6286,3019
ProvidenciaExampleScenario.node[11813].veinsmobility,8.5,0,31181,34200,2956.52,108.206,3019
ProvidenciaExampleScenario.node[11817].veinsmobility,10.15,0,31183,34200,2947.8,80.1346,3017
ProvidenciaExampleScenario.node[11818].veinsmobility,9.95983,0,31183,34200,2958.65,161.602,3017
ProvidenciaExampleScenario.node[11819].veinsmobility,9.9,0,31183.5,34200,2950.04,98.6093,3016.5
ProvidenciaExampleScenario.node[11820].veinsmobility,12.0913,0,31184,34200,2994.01,327.672,3016
ProvidenciaExampleScenario.node[11821].veinsmobility,13.4919,0,31184.5,34200,2992.42,342.639,3015.5
ProvidenciaExampleScenario.node[11824].veinsmobility,13.4,0,31186,34200,2960.71,157.451,3014
ProvidenciaExampleScenario.node[11825].veinsmobility,11.35,0,31186.5,34200,2947.13,110.007,3013.5
ProvidenciaExampleScenario.node[11826].veinsmobility,10.5208,0,31187,34200,2946.29,102.722,3013
ProvidenciaExampleScenario.node[11827].veinsmobility,13.3074,0,31187,34200,3018.13,484.562,3013
ProvidenciaExampleScenario.node[11828].veinsmobility,13.9708,0,31188,34200,3014.58,464.938,3012
ProvidenciaExampleScenario.node[11829].veinsmobility,11.8,0,31188,34200,2947.4,73.1494,3012
ProvidenciaExampleScenario.node[11830].veinsmobility,4.97485,0,31188.5,34200,2934.75,29.7449,3011.5
ProvidenciaExampleScenario.node[11834].veinsmobility,7.58453,0,31190,34200,2945.31,148.992,3010
ProvidenciaExampleScenario.node[11835].veinsmobility,5.3454,0,31191.5,34200,2928.37,35.3447,3008.5
ProvidenciaExampleScenario.node[11836].veinsmobility,6.08325,0,31192,34200,2936.58,92.6103,3008
ProvidenciaExampleScenario.node[11840].veinsmobility,10.1086,0,31194.5,34200,2947.25,159.747,3005.5
ProvidenciaExampleScenario.node[11843].veinsmobility,14.0269,0,31195.5,34200,2959.89,186.941,3004.5
ProvidenciaExampleScenario.node[11844].veinsmobility,11.6445,0,31196,34200,3006.98,462.332,3004
ProvidenciaExampleScenario.node[11846].veinsmobility,3.98648,0,31197,34200,2924.78,26.6474,3003
ProvidenciaExampleScenario.node[11848].veinsmobility,4.71021,0,31198,34200,2926.28,32.0385,3002
ProvidenciaExampleScenario.node[11849].veinsmobility,13.1989,0,31200,34200,2994.28,420.35,3000
ProvidenciaExampleScenario.node[11851].veinsmobility,10.8922,0,31200.5,34200,2935.49,103.69,2999.5
ProvidenciaExampleScenario.node[11854].veinsmobility,9.85,0,31202,34200,2927.52,85.4323,2998
ProvidenciaExampleScenario.node[11855].veinsmobility,10.5673,0,31203,34200,2944.2,185.625,2997
ProvidenciaExampleScenario.node[11858].veinsmobility,15.6,0,31204.5,34200,2978.8,322.995,2995.5
ProvidenciaExampleScenario.node[11859].veinsmobility,15.65,0,31206,34200,2955.76,200.58,2994
ProvidenciaExampleScenario.node[11861].veinsmobility,21.85,0,31206.5,34200,3007.31,413.02,2993.5
ProvidenciaExampleScenario.node[11862].veinsmobility,5.29605,0,31206.5,34200,2914.01,32.5517,2993.5
ProvidenciaExampleScenario.node[11863].veinsmobility,8.4,0,31207.5,34200,2922.18,78.1296,2992.5
ProvidenciaExampleScenario.node[11864].veinsmobility,6.19884,0,31207.5,34200,2927,101.266,2992.5
ProvidenciaExampleScenario.node[11865].veinsmobility,10.649,0,31208,34200,2927.53,125.605,2992
ProvidenciaExampleScenario.node[11867].veinsmobility,11.9,0,31209.5,34200,2936.58,142.098,2990.5
ProvidenciaExampleScenario.node[11872].veinsmobility,18.0395,0,31212.5,34200,2986.62,406.483,2987.5
ProvidenciaExampleScenario.node[11874].veinsmobility,15.4,0,31215.5,34200,2960.73,313.711,2984.5
ProvidenciaExampleScenario.node[11875].veinsmobility,16.15,-1.51141,31216.5,34200,2969.6,316.737,2983.5
ProvidenciaExampleScenario.node[11876].veinsmobility,14.4375,0,31217,34200,2962.1,327.715,2983
ProvidenciaExampleScenario.node[11877].veinsmobility,18.716,0,31217,34200,2997.03,410.161,2983
ProvidenciaExampleScenario.node[11878].veinsmobility,8.4,0,31217.5,34200,2911.28,71.4297,2982.5
ProvidenciaExampleScenario.node[11880].veinsmobility,8.4,0,31218,34200,2912.1,67.6199,2982
ProvidenciaExampleScenario.node[11885].veinsmobility,14.054,0,31220.5,34200,2956.95,323.59,2979.5
ProvidenciaExampleScenario.node[11889].veinsmobility,5.67467,0,31222.5,34200,2903.73,32.1317,2977.5
ProvidenciaExampleScenario.node[11891].veinsmobility,17.4389,0,31223,34200,2995.43,450.242,2977
ProvidenciaExampleScenario.node[11892].veinsmobility,6.39907,0,31223.5,34200,2899.99,38.6526,2976.5
ProvidenciaExampleScenario.node[11894].veinsmobility,17.5131,0,31223.5,34200,2988.02,473.275,2976.5
ProvidenciaExampleScenario.node[11895].veinsmobility,18.2812,0,31224.5,34200,2954.9,417.897,2975.5
ProvidenciaExampleScenario.node[11896].veinsmobility,12.7787,0,31225,34200,2930.26,311.325,2975
ProvidenciaExampleScenario.node[11898].veinsmobility,9.44207,0,31225,34200,2909.82,131.631,2975
ProvidenciaExampleScenario.node[11899].veinsmobility,1.76643,0,31225,34200,2894.19,2.04568,2975
