Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_ArrivedAtDest,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_RcvdWarnings,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_SentWarnings
ProvidenciaExampleScenario.node[3417].appl,1,56,0
ProvidenciaExampleScenario.node[4255].appl,1,0,0
ProvidenciaExampleScenario.node[4274].appl,1,15,0
ProvidenciaExampleScenario.node[3538].appl,1,45,0
ProvidenciaExampleScenario.node[3721].appl,1,39,0
ProvidenciaExampleScenario.node[3731].appl,1,31,0
ProvidenciaExampleScenario.node[4422].appl,1,6,0
ProvidenciaExampleScenario.node[3781].appl,1,11,0
ProvidenciaExampleScenario.node[4113].appl,1,3,0
ProvidenciaExampleScenario.node[3354].appl,1,50,0
ProvidenciaExampleScenario.node[3501].appl,1,27,0
ProvidenciaExampleScenario.node[4127].appl,1,2,0
ProvidenciaExampleScenario.node[4439].appl,1,5,0
ProvidenciaExampleScenario.node[4157].appl,1,2,0
ProvidenciaExampleScenario.node[4008].appl,1,29,0
ProvidenciaExampleScenario.node[4149].appl,1,2,0
ProvidenciaExampleScenario.node[3582].appl,1,27,0
ProvidenciaExampleScenario.node[3624].appl,1,39,0
ProvidenciaExampleScenario.node[3561].appl,1,26,0
ProvidenciaExampleScenario.node[4146].appl,1,23,0
ProvidenciaExampleScenario.node[4184].appl,1,3,0
ProvidenciaExampleScenario.node[4268].appl,1,2,0
ProvidenciaExampleScenario.node[4173].appl,1,3,0
ProvidenciaExampleScenario.node[4290].appl,1,3,0
ProvidenciaExampleScenario.node[4168].appl,1,4,0
ProvidenciaExampleScenario.node[3432].appl,1,33,0
ProvidenciaExampleScenario.node[4247].appl,1,3,0
ProvidenciaExampleScenario.node[4308].appl,1,4,0
ProvidenciaExampleScenario.node[4264].appl,1,4,0
ProvidenciaExampleScenario.node[3537].appl,1,32,0
ProvidenciaExampleScenario.node[3506].appl,1,32,0
ProvidenciaExampleScenario.node[4302].appl,1,4,0
ProvidenciaExampleScenario.node[4305].appl,1,3,0
ProvidenciaExampleScenario.node[4284].appl,1,3,0
ProvidenciaExampleScenario.node[3527].appl,1,32,0
ProvidenciaExampleScenario.node[4319].appl,1,4,0
ProvidenciaExampleScenario.node[4054].appl,1,23,0
ProvidenciaExampleScenario.node[3577].appl,1,37,0
ProvidenciaExampleScenario.node[3725].appl,1,31,0
ProvidenciaExampleScenario.node[4333].appl,1,3,0
ProvidenciaExampleScenario.node[4323].appl,1,5,0
ProvidenciaExampleScenario.node[4373].appl,1,4,0
ProvidenciaExampleScenario.node[3719].appl,1,31,0
ProvidenciaExampleScenario.node[4367].appl,1,4,0
ProvidenciaExampleScenario.node[4372].appl,1,5,0
ProvidenciaExampleScenario.node[3849].appl,1,36,0
ProvidenciaExampleScenario.node[4389].appl,1,3,0
ProvidenciaExampleScenario.node[4374].appl,1,0,0
ProvidenciaExampleScenario.node[3476].appl,1,49,0
ProvidenciaExampleScenario.node[3573].appl,1,33,0
ProvidenciaExampleScenario.node[3912].appl,1,32,0
ProvidenciaExampleScenario.node[3572].appl,1,24,0
ProvidenciaExampleScenario.node[3382].appl,1,49,0
ProvidenciaExampleScenario.node[4027].appl,1,25,0
ProvidenciaExampleScenario.node[3707].appl,1,13,0
ProvidenciaExampleScenario.node[3706].appl,1,34,0
ProvidenciaExampleScenario.node[3953].appl,1,30,0
ProvidenciaExampleScenario.node[3737].appl,1,20,0
ProvidenciaExampleScenario.node[4419].appl,1,9,0
ProvidenciaExampleScenario.node[3647].appl,1,25,0
ProvidenciaExampleScenario.node[3744].appl,1,19,0
ProvidenciaExampleScenario.node[3560].appl,1,33,0
ProvidenciaExampleScenario.node[4410].appl,1,2,0
ProvidenciaExampleScenario.node[4390].appl,1,3,0
ProvidenciaExampleScenario.node[3579].appl,1,44,0
ProvidenciaExampleScenario.node[3322].appl,1,52,0
ProvidenciaExampleScenario.node[4144].appl,1,19,0
ProvidenciaExampleScenario.node[3975].appl,1,30,0
ProvidenciaExampleScenario.node[3807].appl,1,19,0
ProvidenciaExampleScenario.node[4194].appl,1,23,0
ProvidenciaExampleScenario.node[3878].appl,1,16,0
ProvidenciaExampleScenario.node[3998].appl,1,12,0
ProvidenciaExampleScenario.node[4166].appl,1,0,0
ProvidenciaExampleScenario.node[4169].appl,1,18,0
ProvidenciaExampleScenario.node[3786].appl,1,21,0
ProvidenciaExampleScenario.node[4081].appl,1,24,0
ProvidenciaExampleScenario.node[4417].appl,1,3,0
ProvidenciaExampleScenario.node[3969].appl,1,12,0
ProvidenciaExampleScenario.node[4085].appl,1,12,0
ProvidenciaExampleScenario.node[4332].appl,1,16,0
ProvidenciaExampleScenario.node[3006].appl,1,54,0
ProvidenciaExampleScenario.node[4102].appl,1,12,0
ProvidenciaExampleScenario.node[3500].appl,1,39,0
ProvidenciaExampleScenario.node[4162].appl,1,0,0
ProvidenciaExampleScenario.node[3948].appl,1,0,0
ProvidenciaExampleScenario.node[4050].appl,1,0,0
ProvidenciaExampleScenario.node[4438].appl,1,2,0
ProvidenciaExampleScenario.node[3398].appl,1,37,0
ProvidenciaExampleScenario.node[3747].appl,1,0,0
ProvidenciaExampleScenario.node[4339].appl,1,0,0
ProvidenciaExampleScenario.node[3921].appl,1,41,0
ProvidenciaExampleScenario.node[4218].appl,1,21,0
ProvidenciaExampleScenario.node[3475].appl,1,38,0
ProvidenciaExampleScenario.node[4212].appl,1,0,0
ProvidenciaExampleScenario.node[3004].appl,1,55,0
ProvidenciaExampleScenario.node[4351].appl,1,17,0
ProvidenciaExampleScenario.node[4239].appl,1,20,0
ProvidenciaExampleScenario.node[4297].appl,1,18,0
ProvidenciaExampleScenario.node[4258].appl,1,19,0
ProvidenciaExampleScenario.node[3949].appl,1,2,0
ProvidenciaExampleScenario.node[4216].appl,1,0,0
ProvidenciaExampleScenario.node[4468].appl,1,3,0
ProvidenciaExampleScenario.node[3604].appl,1,34,0
ProvidenciaExampleScenario.node[4267].appl,1,0,0
ProvidenciaExampleScenario.node[4403].appl,1,10,0
ProvidenciaExampleScenario.node[4477].appl,1,3,0
ProvidenciaExampleScenario.node[4475].appl,1,2,0
ProvidenciaExampleScenario.node[4273].appl,1,2,0
ProvidenciaExampleScenario.node[4291].appl,1,15,0
ProvidenciaExampleScenario.node[4257].appl,1,17,0
ProvidenciaExampleScenario.node[4376].appl,1,2,0
ProvidenciaExampleScenario.node[2999].appl,1,58,0
ProvidenciaExampleScenario.node[3881].appl,1,31,0
ProvidenciaExampleScenario.node[4481].appl,1,8,0
ProvidenciaExampleScenario.node[4163].appl,1,16,0
ProvidenciaExampleScenario.node[4514].appl,1,2,0
ProvidenciaExampleScenario.node[4151].appl,1,32,0
ProvidenciaExampleScenario.node[4188].appl,1,20,0
ProvidenciaExampleScenario.node[4133].appl,1,0,0
ProvidenciaExampleScenario.node[4236].appl,1,0,0
ProvidenciaExampleScenario.node[4252].appl,1,10,0
ProvidenciaExampleScenario.node[4478].appl,1,0,0
ProvidenciaExampleScenario.node[4384].appl,1,0,0
ProvidenciaExampleScenario.node[3745].appl,1,39,0
ProvidenciaExampleScenario.node[4232].appl,1,0,0
ProvidenciaExampleScenario.node[4363].appl,1,0,0
ProvidenciaExampleScenario.node[4418].appl,1,0,0
ProvidenciaExampleScenario.node[4399].appl,1,0,0
ProvidenciaExampleScenario.node[4334].appl,1,0,0
ProvidenciaExampleScenario.node[3451].appl,1,41,0
ProvidenciaExampleScenario.node[4137].appl,1,10,0
ProvidenciaExampleScenario.node[4234].appl,1,0,0
ProvidenciaExampleScenario.node[4289].appl,1,2,0
ProvidenciaExampleScenario.node[4227].appl,1,9,0
ProvidenciaExampleScenario.node[4178].appl,1,0,0
ProvidenciaExampleScenario.node[3913].appl,1,31,0
ProvidenciaExampleScenario.node[4321].appl,1,14,0
ProvidenciaExampleScenario.node[3889].appl,1,34,0
ProvidenciaExampleScenario.node[4548].appl,1,0,0
ProvidenciaExampleScenario.node[4241].appl,1,0,0
ProvidenciaExampleScenario.node[4309].appl,1,7,0
ProvidenciaExampleScenario.node[4256].appl,1,8,0
ProvidenciaExampleScenario.node[4265].appl,1,9,0
ProvidenciaExampleScenario.node[4338].appl,1,0,0
ProvidenciaExampleScenario.node[4331].appl,1,7,0
ProvidenciaExampleScenario.node[4248].appl,1,0,0
ProvidenciaExampleScenario.node[4242].appl,1,2,0
ProvidenciaExampleScenario.node[4128].appl,1,7,0
ProvidenciaExampleScenario.node[3372].appl,1,67,0
ProvidenciaExampleScenario.node[4298].appl,1,3,0
ProvidenciaExampleScenario.node[4385].appl,1,7,0
ProvidenciaExampleScenario.node[2856].appl,1,73,0
ProvidenciaExampleScenario.node[4292].appl,1,0,0
ProvidenciaExampleScenario.node[4459].appl,1,15,0
ProvidenciaExampleScenario.node[4196].appl,1,3,0
ProvidenciaExampleScenario.node[4359].appl,1,2,0
ProvidenciaExampleScenario.node[3539].appl,1,55,0
ProvidenciaExampleScenario.node[4349].appl,1,3,0
ProvidenciaExampleScenario.node[4352].appl,1,2,0
ProvidenciaExampleScenario.node[4456].appl,1,0,0
ProvidenciaExampleScenario.node[4404].appl,1,2,0
ProvidenciaExampleScenario.node[4563].appl,1,0,0
ProvidenciaExampleScenario.node[2889].appl,1,74,0
ProvidenciaExampleScenario.node[4493].appl,1,0,0
ProvidenciaExampleScenario.node[4441].appl,1,2,0
ProvidenciaExampleScenario.node[4189].appl,1,0,0
ProvidenciaExampleScenario.node[4428].appl,1,3,0
ProvidenciaExampleScenario.node[4377].appl,1,2,0
ProvidenciaExampleScenario.node[4472].appl,1,3,0
ProvidenciaExampleScenario.node[3463].appl,1,55,0
ProvidenciaExampleScenario.node[4499].appl,1,2,0
ProvidenciaExampleScenario.node[4360].appl,1,0,0
ProvidenciaExampleScenario.node[4398].appl,1,2,0
ProvidenciaExampleScenario.node[3723].appl,1,39,0
ProvidenciaExampleScenario.node[3540].appl,1,29,0
ProvidenciaExampleScenario.node[4330].appl,1,0,0
ProvidenciaExampleScenario.node[4531].appl,1,2,0
ProvidenciaExampleScenario.node[4327].appl,1,0,0
ProvidenciaExampleScenario.node[4288].appl,1,0,0
ProvidenciaExampleScenario.node[3872].appl,1,39,0
ProvidenciaExampleScenario.node[4561].appl,1,2,0
ProvidenciaExampleScenario.node[4353].appl,1,0,0
ProvidenciaExampleScenario.node[4549].appl,1,3,0
ProvidenciaExampleScenario.node[4466].appl,1,0,0
ProvidenciaExampleScenario.node[3290].appl,1,57,0
ProvidenciaExampleScenario.node[3477].appl,1,36,0
ProvidenciaExampleScenario.node[3523].appl,1,40,0
ProvidenciaExampleScenario.node[4053].appl,1,30,0
ProvidenciaExampleScenario.node[3379].appl,1,39,0
ProvidenciaExampleScenario.node[3639].appl,1,29,0
ProvidenciaExampleScenario.node[4449].appl,1,0,0
ProvidenciaExampleScenario.node[4190].appl,1,7,0
ProvidenciaExampleScenario.node[4269].appl,1,17,0
ProvidenciaExampleScenario.node[4463].appl,1,0,0
ProvidenciaExampleScenario.node[4447].appl,1,0,0
ProvidenciaExampleScenario.node[4451].appl,1,0,0
ProvidenciaExampleScenario.node[3612].appl,1,37,0
ProvidenciaExampleScenario.node[3854].appl,1,25,0
ProvidenciaExampleScenario.node[4642].appl,1,7,0
ProvidenciaExampleScenario.node[4479].appl,1,0,0
ProvidenciaExampleScenario.node[4502].appl,1,0,0
ProvidenciaExampleScenario.node[4436].appl,1,2,0
ProvidenciaExampleScenario.node[4536].appl,1,0,0
ProvidenciaExampleScenario.node[4205].appl,1,0,0
ProvidenciaExampleScenario.node[3637].appl,1,58,0
ProvidenciaExampleScenario.node[4446].appl,1,2,0
ProvidenciaExampleScenario.node[4366].appl,1,0,0
ProvidenciaExampleScenario.node[4541].appl,1,0,0
ProvidenciaExampleScenario.node[4152].appl,1,15,0
ProvidenciaExampleScenario.node[3008].appl,1,57,0
ProvidenciaExampleScenario.node[3941].appl,1,25,0
ProvidenciaExampleScenario.node[4457].appl,1,2,0
ProvidenciaExampleScenario.node[4485].appl,1,1,0
ProvidenciaExampleScenario.node[4522].appl,1,0,0
ProvidenciaExampleScenario.node[4597].appl,1,0,0
ProvidenciaExampleScenario.node[4495].appl,1,2,0
ProvidenciaExampleScenario.node[4180].appl,1,37,0
ProvidenciaExampleScenario.node[3650].appl,1,56,0
ProvidenciaExampleScenario.node[4186].appl,1,22,0
ProvidenciaExampleScenario.node[4452].appl,1,2,0
ProvidenciaExampleScenario.node[4348].appl,1,27,0
ProvidenciaExampleScenario.node[3897].appl,1,44,0
ProvidenciaExampleScenario.node[3769].appl,1,52,0
ProvidenciaExampleScenario.node[4259].appl,1,33,0
ProvidenciaExampleScenario.node[3847].appl,1,35,0
ProvidenciaExampleScenario.node[4465].appl,1,0,0
ProvidenciaExampleScenario.node[3908].appl,1,35,0
ProvidenciaExampleScenario.node[3695].appl,1,54,0
ProvidenciaExampleScenario.node[4605].appl,1,0,0
ProvidenciaExampleScenario.node[4580].appl,1,0,0
ProvidenciaExampleScenario.node[4551].appl,1,1,0
ProvidenciaExampleScenario.node[4521].appl,1,2,0
ProvidenciaExampleScenario.node[4282].appl,1,32,0
ProvidenciaExampleScenario.node[3789].appl,1,37,0
ProvidenciaExampleScenario.node[4578].appl,1,3,0
ProvidenciaExampleScenario.node[4136].appl,1,36,0
ProvidenciaExampleScenario.node[4335].appl,1,29,0
ProvidenciaExampleScenario.node[3865].appl,1,36,0
ProvidenciaExampleScenario.node[4230].appl,1,30,0
ProvidenciaExampleScenario.node[4607].appl,1,0,0
ProvidenciaExampleScenario.node[4379].appl,1,26,0
ProvidenciaExampleScenario.node[3792].appl,1,37,0
ProvidenciaExampleScenario.node[4491].appl,1,0,0
ProvidenciaExampleScenario.node[3876].appl,1,48,0
ProvidenciaExampleScenario.node[4145].appl,1,40,0
ProvidenciaExampleScenario.node[4072].appl,1,34,0
ProvidenciaExampleScenario.node[4254].appl,1,1,0
ProvidenciaExampleScenario.node[4296].appl,1,32,0
ProvidenciaExampleScenario.node[4286].appl,1,33,0
ProvidenciaExampleScenario.node[4347].appl,1,2,0
ProvidenciaExampleScenario.node[4429].appl,1,24,0
ProvidenciaExampleScenario.node[4044].appl,1,43,0
ProvidenciaExampleScenario.node[3804].appl,1,37,0
ProvidenciaExampleScenario.node[3730].appl,1,35,0
ProvidenciaExampleScenario.node[4489].appl,1,20,0
ProvidenciaExampleScenario.node[4294].appl,1,28,0
ProvidenciaExampleScenario.node[4272].appl,1,34,0
ProvidenciaExampleScenario.node[4634].appl,1,0,0
ProvidenciaExampleScenario.node[4037].appl,1,26,0
ProvidenciaExampleScenario.node[4328].appl,1,31,0
ProvidenciaExampleScenario.node[4238].appl,1,1,0
ProvidenciaExampleScenario.node[3983].appl,1,40,0
ProvidenciaExampleScenario.node[4228].appl,1,31,0
ProvidenciaExampleScenario.node[4018].appl,1,29,0
ProvidenciaExampleScenario.node[3976].appl,1,20,0
ProvidenciaExampleScenario.node[4572].appl,1,0,0
ProvidenciaExampleScenario.node[4345].appl,1,10,0
ProvidenciaExampleScenario.node[4383].appl,1,28,0
ProvidenciaExampleScenario.node[4317].appl,1,0,0
ProvidenciaExampleScenario.node[4440].appl,1,1,0
ProvidenciaExampleScenario.node[4409].appl,1,10,0
ProvidenciaExampleScenario.node[4455].appl,1,23,0
ProvidenciaExampleScenario.node[4361].appl,1,2,0
ProvidenciaExampleScenario.node[4476].appl,1,15,0
ProvidenciaExampleScenario.node[4086].appl,1,29,0
ProvidenciaExampleScenario.node[3961].appl,1,29,0
ProvidenciaExampleScenario.node[4411].appl,1,10,0
ProvidenciaExampleScenario.node[3856].appl,1,41,0
ProvidenciaExampleScenario.node[4388].appl,1,0,0
ProvidenciaExampleScenario.node[4523].appl,1,0,0
ProvidenciaExampleScenario.node[4640].appl,1,13,0
ProvidenciaExampleScenario.node[4371].appl,1,2,0
ProvidenciaExampleScenario.node[4204].appl,1,22,0
ProvidenciaExampleScenario.node[3992].appl,1,28,0
ProvidenciaExampleScenario.node[4529].appl,1,0,0
ProvidenciaExampleScenario.node[4656].appl,1,13,0
ProvidenciaExampleScenario.node[4443].appl,1,2,0
ProvidenciaExampleScenario.node[4134].appl,1,27,0
ProvidenciaExampleScenario.node[4470].appl,1,23,0
ProvidenciaExampleScenario.node[4325].appl,1,2,0
ProvidenciaExampleScenario.node[4017].appl,1,28,0
ProvidenciaExampleScenario.node[4092].appl,1,27,0
ProvidenciaExampleScenario.node[4762].appl,1,6,0
ProvidenciaExampleScenario.node[4266].appl,1,2,0
ProvidenciaExampleScenario.node[4454].appl,1,13,0
ProvidenciaExampleScenario.node[3905].appl,1,32,0
ProvidenciaExampleScenario.node[4159].appl,1,23,0
ProvidenciaExampleScenario.node[4416].appl,1,16,0
ProvidenciaExampleScenario.node[3963].appl,1,30,0
ProvidenciaExampleScenario.node[4392].appl,1,17,0
ProvidenciaExampleScenario.node[4187].appl,1,19,0
ProvidenciaExampleScenario.node[4553].appl,1,2,0
ProvidenciaExampleScenario.node[3978].appl,1,29,0
ProvidenciaExampleScenario.node[4408].appl,1,26,0
ProvidenciaExampleScenario.node[4354].appl,1,28,0
ProvidenciaExampleScenario.node[4421].appl,1,17,0
ProvidenciaExampleScenario.node[4402].appl,1,18,0
ProvidenciaExampleScenario.node[4682].appl,1,4,0
ProvidenciaExampleScenario.node[4591].appl,1,2,0
ProvidenciaExampleScenario.node[3740].appl,1,49,0
ProvidenciaExampleScenario.node[4434].appl,1,15,0
ProvidenciaExampleScenario.node[4599].appl,1,1,0
ProvidenciaExampleScenario.node[4172].appl,1,27,0
ProvidenciaExampleScenario.node[4598].appl,1,6,0
ProvidenciaExampleScenario.node[4585].appl,1,8,0
ProvidenciaExampleScenario.node[4533].appl,1,11,0
ProvidenciaExampleScenario.node[4271].appl,1,34,0
ProvidenciaExampleScenario.node[4577].appl,1,8,0
ProvidenciaExampleScenario.node[4161].appl,1,14,0
ProvidenciaExampleScenario.node[3782].appl,1,44,0
ProvidenciaExampleScenario.node[3743].appl,1,51,0
ProvidenciaExampleScenario.node[4504].appl,1,12,0
ProvidenciaExampleScenario.node[4645].appl,1,5,0
ProvidenciaExampleScenario.node[3814].appl,1,33,0
ProvidenciaExampleScenario.node[4121].appl,1,39,0
ProvidenciaExampleScenario.node[4737].appl,1,4,0
ProvidenciaExampleScenario.node[4734].appl,1,10,0
ProvidenciaExampleScenario.node[3851].appl,1,33,0
ProvidenciaExampleScenario.node[4724].appl,1,0,0
ProvidenciaExampleScenario.node[4097].appl,1,42,0
ProvidenciaExampleScenario.node[4525].appl,1,2,0
ProvidenciaExampleScenario.node[3910].appl,1,33,0
ProvidenciaExampleScenario.node[3820].appl,1,34,0
ProvidenciaExampleScenario.node[3981].appl,1,25,0
ProvidenciaExampleScenario.node[4519].appl,1,3,0
ProvidenciaExampleScenario.node[4534].appl,1,3,0
ProvidenciaExampleScenario.node[4821].appl,1,0,0
ProvidenciaExampleScenario.node[4537].appl,1,24,0
ProvidenciaExampleScenario.node[4550].appl,1,3,0
ProvidenciaExampleScenario.node[4586].appl,1,3,0
ProvidenciaExampleScenario.node[4538].appl,1,2,0
ProvidenciaExampleScenario.node[4030].appl,1,40,0
ProvidenciaExampleScenario.node[3980].appl,1,32,0
ProvidenciaExampleScenario.node[4609].appl,1,3,0
ProvidenciaExampleScenario.node[4582].appl,1,21,0
ProvidenciaExampleScenario.node[4545].appl,1,3,0
ProvidenciaExampleScenario.node[4221].appl,1,18,0
ProvidenciaExampleScenario.node[4627].appl,1,3,0
ProvidenciaExampleScenario.node[4595].appl,1,2,0
ProvidenciaExampleScenario.node[3973].appl,1,41,0
ProvidenciaExampleScenario.node[4358].appl,1,7,0
ProvidenciaExampleScenario.node[4558].appl,1,3,0
ProvidenciaExampleScenario.node[3944].appl,1,37,0
ProvidenciaExampleScenario.node[4626].appl,1,2,0
ProvidenciaExampleScenario.node[4596].appl,1,3,0
ProvidenciaExampleScenario.node[3994].appl,1,42,0
ProvidenciaExampleScenario.node[4601].appl,1,3,0
ProvidenciaExampleScenario.node[4611].appl,1,3,0
ProvidenciaExampleScenario.node[4671].appl,1,4,0
ProvidenciaExampleScenario.node[4029].appl,1,33,0
ProvidenciaExampleScenario.node[4362].appl,1,29,0
ProvidenciaExampleScenario.node[4632].appl,1,3,0
ProvidenciaExampleScenario.node[4314].appl,1,32,0
ProvidenciaExampleScenario.node[3728].appl,1,52,0
ProvidenciaExampleScenario.node[4719].appl,1,5,0
ProvidenciaExampleScenario.node[4654].appl,1,6,0
ProvidenciaExampleScenario.node[3763].appl,1,63,0
ProvidenciaExampleScenario.node[4743].appl,1,4,0
ProvidenciaExampleScenario.node[4375].appl,1,29,0
ProvidenciaExampleScenario.node[4492].appl,1,0,0
ProvidenciaExampleScenario.node[4480].appl,1,0,0
ProvidenciaExampleScenario.node[4368].appl,1,29,0
ProvidenciaExampleScenario.node[4684].appl,1,5,0
ProvidenciaExampleScenario.node[4722].appl,1,5,0
ProvidenciaExampleScenario.node[4487].appl,1,21,0
ProvidenciaExampleScenario.node[4329].appl,1,32,0
ProvidenciaExampleScenario.node[4770].appl,1,3,0
ProvidenciaExampleScenario.node[4799].appl,1,3,0
ProvidenciaExampleScenario.node[4759].appl,1,4,0
ProvidenciaExampleScenario.node[4231].appl,1,0,0
ProvidenciaExampleScenario.node[4213].appl,1,0,0
ProvidenciaExampleScenario.node[4782].appl,1,4,0
ProvidenciaExampleScenario.node[4604].appl,1,23,0
ProvidenciaExampleScenario.node[4370].appl,1,29,0
ProvidenciaExampleScenario.node[4488].appl,1,0,0
ProvidenciaExampleScenario.node[3918].appl,1,38,0
ProvidenciaExampleScenario.node[4535].appl,1,0,0
ProvidenciaExampleScenario.node[4515].appl,1,0,0
ProvidenciaExampleScenario.node[4513].appl,1,28,0
ProvidenciaExampleScenario.node[4506].appl,1,0,0
ProvidenciaExampleScenario.node[4183].appl,1,47,0
ProvidenciaExampleScenario.node[4794].appl,1,3,0
ProvidenciaExampleScenario.node[4104].appl,1,30,0
ProvidenciaExampleScenario.node[4826].appl,1,3,0
ProvidenciaExampleScenario.node[4579].appl,1,0,0
ProvidenciaExampleScenario.node[4614].appl,1,0,0
ProvidenciaExampleScenario.node[4453].appl,1,32,0
ProvidenciaExampleScenario.node[4526].appl,1,0,0
ProvidenciaExampleScenario.node[4571].appl,1,0,0
ProvidenciaExampleScenario.node[4689].appl,1,0,0
ProvidenciaExampleScenario.node[4851].appl,1,2,0
ProvidenciaExampleScenario.node[4303].appl,1,15,0
ProvidenciaExampleScenario.node[4739].appl,1,15,0
ProvidenciaExampleScenario.node[4583].appl,1,25,0
ProvidenciaExampleScenario.node[4692].appl,1,18,0
ProvidenciaExampleScenario.node[4840].appl,1,3,0
ProvidenciaExampleScenario.node[4590].appl,1,0,0
ProvidenciaExampleScenario.node[3207].appl,1,71,0
ProvidenciaExampleScenario.node[4220].appl,1,19,0
ProvidenciaExampleScenario.node[3606].appl,1,37,0
ProvidenciaExampleScenario.node[4570].appl,1,6,0
ProvidenciaExampleScenario.node[4691].appl,1,0,0
ProvidenciaExampleScenario.node[4126].appl,1,50,0
ProvidenciaExampleScenario.node[4659].appl,1,0,0
ProvidenciaExampleScenario.node[4735].appl,1,0,0
ProvidenciaExampleScenario.node[4705].appl,1,0,0
ProvidenciaExampleScenario.node[4771].appl,1,0,0
